id,pred_label,probs
1527,no_relation,"[0.9434788, 0.0011517822, 0.0007693149, 0.00288573, 0.0015548853, 0.0013808857, 0.008749526, 0.0004029079, 0.002172782, 0.0010690872, 0.0017824732, 0.004988918, 0.0013818908, 0.001216427, 0.0075015225, 0.0015569271, 0.0012968231, 0.00090179074, 0.00076507573, 0.0011481823, 0.00057088607, 0.0016937766, 0.0018847365, 0.00086589373, 0.0023728916, 0.00096211565, 0.0009845145, 0.0010915307, 0.0010294286, 0.002388486]"
1528,no_relation,"[0.64668447, 0.003834633, 0.006068697, 0.01092424, 0.0057915593, 0.0051102825, 0.0044414676, 0.0084117185, 0.008419382, 0.007359322, 0.007155578, 0.0045730863, 0.005462205, 0.006367114, 0.0041806675, 0.004467935, 0.0062972684, 0.0030374483, 0.112586424, 0.03334866, 0.001948605, 0.0063433703, 0.042680606, 0.0059100613, 0.007605216, 0.007976357, 0.0050938707, 0.008042255, 0.009903027, 0.009974403]"
1529,org:number_of_employees/members,"[0.11555774, 0.02955169, 0.02655443, 0.012096905, 0.0504709, 0.008630112, 0.003368857, 0.0032581303, 0.0053539756, 0.6196552, 0.0058205887, 0.003617613, 0.0046975724, 0.004256105, 0.0045405836, 0.004370119, 0.0077396273, 0.006642089, 0.007592448, 0.009620031, 0.004023252, 0.005595283, 0.008273785, 0.003757619, 0.008866826, 0.0048734653, 0.008714254, 0.0064969747, 0.010248243, 0.0057555917]"
1530,no_relation,"[0.6479017, 0.14257549, 0.023048759, 0.07320594, 0.01991546, 0.0027696497, 0.0030072827, 0.0030909304, 0.0026717256, 0.005195982, 0.0052936124, 0.0026022661, 0.0017187145, 0.0048320414, 0.002439137, 0.0041974657, 0.004731232, 0.0036997136, 0.0043155025, 0.004610067, 0.0043582367, 0.004317717, 0.0034208684, 0.002446318, 0.0038522559, 0.003492262, 0.004111407, 0.0036238704, 0.0062094363, 0.002344965]"
1531,per:place_of_residence,"[0.037448715, 0.0017851924, 0.0016004217, 0.001584345, 0.0025896523, 0.0016652491, 0.013054055, 0.0023298948, 0.004839808, 0.005056177, 0.0023094187, 0.7735615, 0.005668828, 0.002018169, 0.004780178, 0.014765358, 0.002445251, 0.002341921, 0.0015187724, 0.0016699941, 0.00093987613, 0.0022295231, 0.0029522511, 0.002546364, 0.0030907819, 0.0012295364, 0.011758284, 0.0852807, 0.0025604572, 0.0043793567]"
1532,no_relation,"[0.51575387, 0.0031521895, 0.0020366122, 0.0032482848, 0.0028029939, 0.001964181, 0.0022601064, 0.0018093219, 0.0027903242, 0.0032014553, 0.0050041783, 0.0026315323, 0.0022037574, 0.00429614, 0.0026305926, 0.0029678436, 0.002209044, 0.0031264247, 0.001724503, 0.0037371772, 0.0030610838, 0.0046190224, 0.012039068, 0.0053174314, 0.37915197, 0.0057966257, 0.0025841715, 0.009791927, 0.0040625567, 0.004025578]"
1533,per:title,"[0.0016781674, 0.0037152425, 0.0024455748, 0.003193024, 0.9112234, 0.0037122837, 0.0035089303, 0.0031224703, 0.0032836262, 0.002992671, 0.0029340377, 0.003197757, 0.003166021, 0.0038250263, 0.003369328, 0.0029959294, 0.0033729367, 0.0030091614, 0.0032489244, 0.0030665225, 0.0030918869, 0.0030193017, 0.0029227536, 0.0030843462, 0.002746761, 0.0030845213, 0.0028154743, 0.0023501667, 0.002815983, 0.0030076394]"
1534,per:title,"[0.008180752, 0.0024212096, 0.0019089084, 0.0018171094, 0.9335357, 0.002195389, 0.0017450092, 0.0021650041, 0.0020201202, 0.0022206267, 0.0021855321, 0.0021181055, 0.0046573556, 0.0019502409, 0.0031800214, 0.0015707517, 0.0016006004, 0.0017181428, 0.00215855, 0.0017941985, 0.0024325598, 0.0024538443, 0.0018810724, 0.0014997561, 0.002029586, 0.0018992516, 0.001517345, 0.0017317885, 0.0016855788, 0.0017257871]"
1535,no_relation,"[0.9155355, 0.0025105032, 0.002810314, 0.0029073453, 0.0021193284, 0.0045298333, 0.0010967514, 0.001772474, 0.0017925459, 0.0034921046, 0.0020513409, 0.0019114244, 0.0020476691, 0.0027675175, 0.0018176965, 0.001138149, 0.0033579066, 0.0019019499, 0.003770554, 0.0038319377, 0.0014996841, 0.0023249213, 0.016058182, 0.0019151988, 0.0029750152, 0.0023351742, 0.0023967398, 0.00308509, 0.0020478691, 0.0021991613]"
1536,no_relation,"[0.9257566, 0.0008769171, 0.0017402322, 0.0021492392, 0.0026086227, 0.0017288605, 0.010130169, 0.0011765594, 0.0025318887, 0.0026437417, 0.0016887019, 0.0027915703, 0.002582385, 0.0010938182, 0.013712779, 0.0015936178, 0.001774881, 0.0010634515, 0.0015643372, 0.0016532725, 0.0011962899, 0.0020494086, 0.0030441137, 0.0012733195, 0.0021633285, 0.0011951552, 0.0016233376, 0.0026444262, 0.0017503663, 0.0021986493]"
1537,no_relation,"[0.90450597, 0.0015850934, 0.0014821902, 0.01841935, 0.0019217734, 0.002323998, 0.001436497, 0.00081330567, 0.026097903, 0.0011731918, 0.002889136, 0.0019257426, 0.0015701101, 0.0033939695, 0.002069182, 0.0019655353, 0.0021734075, 0.0010667186, 0.0013538036, 0.0014128243, 0.0011927965, 0.003084306, 0.0016802457, 0.002478995, 0.002122249, 0.0017788745, 0.0020132966, 0.0025212641, 0.0017456235, 0.0018025307]"
1538,no_relation,"[0.85694927, 0.0011933743, 0.0014070594, 0.0026524297, 0.0011390477, 0.002273232, 0.010521608, 0.008913251, 0.0025832858, 0.0015300983, 0.0019025943, 0.027518475, 0.0012225048, 0.0021175055, 0.033003926, 0.009193916, 0.0025602924, 0.0011941952, 0.0019028946, 0.0014557657, 0.003491035, 0.0015522763, 0.0016686918, 0.0030457655, 0.0020425254, 0.0015600706, 0.005987233, 0.004037905, 0.0023275053, 0.0030523487]"
1539,no_relation,"[0.90186745, 0.0023669181, 0.0013599821, 0.0023433017, 0.0027752619, 0.001909195, 0.024229143, 0.0008628639, 0.0032249603, 0.0022290214, 0.0026131745, 0.008911775, 0.0013252085, 0.001474343, 0.01647869, 0.0021709923, 0.0014434026, 0.001665879, 0.0011373002, 0.0020173138, 0.0008675097, 0.0022263061, 0.0021196352, 0.0009737144, 0.0024017869, 0.00095134205, 0.0013589883, 0.0019580913, 0.001576079, 0.0031603544]"
1540,per:title,"[0.022788106, 0.004121929, 0.0028486983, 0.0025620793, 0.8643078, 0.0032127078, 0.0036460832, 0.0031770386, 0.0031190678, 0.004215991, 0.0053752884, 0.0029187168, 0.019938363, 0.0025915226, 0.0036297753, 0.004104238, 0.003276023, 0.00251744, 0.0030093945, 0.0026903062, 0.0026983563, 0.0046699555, 0.0020265658, 0.0078507, 0.0023325654, 0.0036048044, 0.0044878135, 0.0031643144, 0.0027032734, 0.0024110423]"
1541,per:origin,"[0.35493413, 0.0028907857, 0.0012541758, 0.0047310307, 0.0016754766, 0.002684399, 0.023699827, 0.002883991, 0.0020238892, 0.002511285, 0.004933619, 0.0063368827, 0.0026491012, 0.019555865, 0.0046195015, 0.50369656, 0.004087558, 0.0011624884, 0.002272696, 0.003547667, 0.0029357306, 0.0070564453, 0.005418779, 0.003785815, 0.0036812797, 0.004543182, 0.009112459, 0.0058212066, 0.0023042, 0.003190018]"
1542,no_relation,"[0.7048665, 0.0026352052, 0.0016064259, 0.0038394348, 0.004045035, 0.001296268, 0.186221, 0.00096818956, 0.006005867, 0.0024006588, 0.004883529, 0.014237941, 0.0027668397, 0.0019349568, 0.01345421, 0.010162983, 0.002628337, 0.0015660195, 0.0036855764, 0.0033411365, 0.0016948348, 0.0022922738, 0.0029757847, 0.0024329002, 0.0038633973, 0.0025012956, 0.0024141814, 0.0023873562, 0.002366365, 0.0045254617]"
1543,per:employee_of,"[0.31558123, 0.0021394775, 0.0036847433, 0.004002208, 0.004573336, 0.005785338, 0.54207563, 0.0019379916, 0.004390442, 0.0031245907, 0.003120102, 0.0035610904, 0.0021040363, 0.0028124724, 0.0023594974, 0.051666867, 0.0028467148, 0.0016037634, 0.0022369153, 0.003441002, 0.0022711935, 0.0027344208, 0.006000433, 0.0035757495, 0.0025122433, 0.0033397868, 0.0042073783, 0.0035698276, 0.005217651, 0.0035238292]"
1544,per:employee_of,"[0.0021232967, 0.002295044, 0.0015969316, 0.0024862955, 0.0028065483, 0.002279559, 0.9370521, 0.002638483, 0.0023912878, 0.0018263987, 0.0019446836, 0.0017085958, 0.0020948893, 0.00210213, 0.0014490918, 0.0028385413, 0.0017786692, 0.002233073, 0.002626455, 0.0031078267, 0.0015371109, 0.0020015184, 0.0020003733, 0.0018955778, 0.0025545312, 0.0021715318, 0.0019214144, 0.0017358871, 0.0023503848, 0.0024518825]"
1545,no_relation,"[0.88808936, 0.0041258316, 0.0031772899, 0.014900672, 0.0028760473, 0.0022773568, 0.0013237193, 0.0025430734, 0.002783853, 0.0027624182, 0.0021500937, 0.0029783063, 0.0022487459, 0.0023825495, 0.0021087765, 0.0021936267, 0.0033160734, 0.00212533, 0.0017425487, 0.0020356753, 0.0297469, 0.0023443927, 0.002901882, 0.0019676487, 0.002558269, 0.0024141688, 0.0030873984, 0.0026934827, 0.0023074024, 0.0018370287]"
1546,no_relation,"[0.65236145, 0.0015536669, 0.0021940167, 0.0024831148, 0.0011773516, 0.0021731914, 0.0029199068, 0.0017461142, 0.0012377482, 0.002190258, 0.0034206302, 0.0027485446, 0.0020609493, 0.0025710133, 0.2875456, 0.0017825242, 0.0024303717, 0.0015081622, 0.0023753403, 0.0012966667, 0.0016444223, 0.0025918968, 0.0023280235, 0.0023743347, 0.0021767642, 0.0024299405, 0.002388741, 0.0023161604, 0.0017741392, 0.0021989802]"
1547,no_relation,"[0.9326671, 0.001046116, 0.0016387299, 0.0019496634, 0.0016913174, 0.0019161865, 0.002177356, 0.0013552317, 0.002054979, 0.0023812498, 0.0026488642, 0.0030379514, 0.0022844698, 0.002362418, 0.003967906, 0.0018349714, 0.0023181182, 0.0015097826, 0.0020086432, 0.002189146, 0.0009236547, 0.0027974246, 0.004549593, 0.0023468721, 0.0034728758, 0.0031359247, 0.0021456557, 0.0029855731, 0.0020485914, 0.002553673]"
1548,no_relation,"[0.90905404, 0.0028931566, 0.0027301703, 0.0019585202, 0.002098454, 0.0018830181, 0.0020788568, 0.004537589, 0.0011466187, 0.0024653508, 0.001978309, 0.0032122652, 0.001760302, 0.0025632414, 0.0018038509, 0.002144726, 0.0017430754, 0.002125311, 0.0017602206, 0.0018599491, 0.025412498, 0.004104078, 0.002081012, 0.002564404, 0.0028201223, 0.0022356424, 0.0026634855, 0.0027579262, 0.0022133715, 0.0013503933]"
1549,no_relation,"[0.9433662, 0.002632325, 0.00064764055, 0.0034028275, 0.00081914227, 0.001713984, 0.0018574574, 0.0021099923, 0.0017617829, 0.0016726087, 0.0020489409, 0.0012525993, 0.0011646012, 0.0016165564, 0.0017734811, 0.0020607025, 0.0017559507, 0.001646043, 0.0011488025, 0.0019689265, 0.00829776, 0.0015026131, 0.0019872666, 0.0015783735, 0.0021615522, 0.0014416567, 0.0017276197, 0.0019900582, 0.0018807661, 0.001011756]"
1550,per:employee_of,"[0.0216371, 0.006758709, 0.0064443424, 0.0030784577, 0.011651624, 0.0040652137, 0.47758982, 0.0015886732, 0.009136559, 0.0073093046, 0.0037824623, 0.14435354, 0.007866577, 0.0045638327, 0.0044398545, 0.18003993, 0.0021545368, 0.0037812577, 0.0027925712, 0.0032351234, 0.0013512031, 0.0042336914, 0.004227482, 0.0053332574, 0.005186749, 0.0035934607, 0.022398094, 0.034901146, 0.0050164117, 0.0074890372]"
1551,per:product,"[0.018409608, 0.00024082331, 0.0004823706, 0.0036737998, 0.0017960629, 0.0006718159, 0.0018108359, 0.000330033, 0.94897264, 0.00096887234, 0.0012761998, 0.0010976798, 0.0015721979, 0.00095271494, 0.0027679442, 0.0007773378, 0.0011524156, 0.0005930358, 0.0007076779, 0.0004566381, 0.0002104687, 0.00087417074, 0.0008484312, 0.00085766014, 0.0011146059, 0.0008551006, 0.0008204128, 0.0010550023, 0.0012477156, 0.00340564]"
1552,per:employee_of,"[0.021018421, 0.0035991305, 0.0036577003, 0.0031117427, 0.0072200927, 0.002332252, 0.7281369, 0.0041607074, 0.0048091942, 0.0022425808, 0.002744716, 0.14527555, 0.0029887022, 0.0030840489, 0.007462761, 0.008946295, 0.003947123, 0.002481442, 0.0026634135, 0.0023148947, 0.0021483335, 0.0030780016, 0.0031205707, 0.0055111744, 0.0033998347, 0.0028550588, 0.004109505, 0.0062241033, 0.0018886692, 0.0054671257]"
1553,no_relation,"[0.8944768, 0.0009652014, 0.0017913632, 0.03116215, 0.001355431, 0.0022759645, 0.0055049965, 0.0008981219, 0.01111938, 0.0014765502, 0.0036346703, 0.0038104714, 0.0019294596, 0.002269316, 0.0052291546, 0.004509241, 0.0017297189, 0.0013884009, 0.0017379764, 0.0017035445, 0.0010172087, 0.0016088854, 0.0019476103, 0.0026047232, 0.0032291727, 0.0021718491, 0.0018556034, 0.0021918244, 0.0021640847, 0.0022412369]"
1554,per:title,"[0.0015070417, 0.003246449, 0.0020577975, 0.0024309237, 0.93176347, 0.0026177184, 0.0030773596, 0.0022602866, 0.0023805315, 0.0021988577, 0.0023785878, 0.0024868262, 0.0021657383, 0.0029348051, 0.00256845, 0.0017262794, 0.002766365, 0.002449041, 0.0023907786, 0.0024307321, 0.0024035259, 0.0023660485, 0.002184811, 0.002186291, 0.0023223879, 0.0020930546, 0.0020962427, 0.0021695658, 0.0019534084, 0.0023867497]"
1555,per:employee_of,"[0.25456858, 0.0029274866, 0.0023910387, 0.0022624463, 0.0014121033, 0.0015965741, 0.67420644, 0.00095401134, 0.0077265166, 0.0031280082, 0.0036914847, 0.0023138712, 0.0021662172, 0.0017676156, 0.0059551015, 0.0044972925, 0.0019118733, 0.0018489328, 0.0016481652, 0.002048732, 0.0010318899, 0.0014561142, 0.001753715, 0.0016808376, 0.002916484, 0.0018969716, 0.0017542546, 0.0023855234, 0.0030955488, 0.00300607]"
1556,per:alternate_names,"[0.006478032, 0.0019549998, 0.0025833184, 0.0028248616, 0.004258807, 0.0037333274, 0.004314934, 0.0030212218, 0.002635941, 0.002390536, 0.002701508, 0.0023273204, 0.9148477, 0.002686061, 0.0030160805, 0.001999758, 0.0025438196, 0.0025243545, 0.0024925643, 0.0028922895, 0.0029926964, 0.0028501942, 0.002864077, 0.002466113, 0.0030663786, 0.002494846, 0.0028323932, 0.0027351975, 0.0025358882, 0.0029347576]"
1557,per:title,"[0.0014367467, 0.0034120863, 0.0021302863, 0.0024129837, 0.9280985, 0.0023430705, 0.002819271, 0.00236113, 0.0024396977, 0.0022291925, 0.002382279, 0.0025907876, 0.0025824879, 0.0029441763, 0.0021833102, 0.0018999933, 0.0029731414, 0.0029479733, 0.0030547993, 0.0025533345, 0.0028754438, 0.002490215, 0.0022815045, 0.0024175234, 0.002603213, 0.0024443392, 0.0020852662, 0.0023373193, 0.0022447037, 0.00242519]"
1558,org:top_members/employees,"[0.0020445758, 0.9318875, 0.0019533515, 0.0024740621, 0.0029608854, 0.002830534, 0.0020621736, 0.0020676, 0.0023009852, 0.0022694762, 0.0021807353, 0.002469363, 0.0023310299, 0.0022380233, 0.0022661767, 0.0022168763, 0.0023570491, 0.0022250267, 0.0022854684, 0.0023547134, 0.0027457038, 0.0021926817, 0.0023375377, 0.0021412836, 0.002215342, 0.0027880326, 0.002475328, 0.0026515299, 0.0022438779, 0.0024332523]"
1559,per:colleagues,"[0.13375723, 0.002065226, 0.0025752534, 0.0028966037, 0.001212388, 0.0031758053, 0.001255386, 0.0019053832, 0.0020149832, 0.002816671, 0.002525612, 0.002426378, 0.0016700737, 0.00425996, 0.80080795, 0.0015587233, 0.0024644376, 0.0010036265, 0.0028639766, 0.0014074446, 0.0014152074, 0.0030090166, 0.0030151613, 0.002389525, 0.0029276458, 0.002412261, 0.0019016981, 0.002087843, 0.003389987, 0.0027885656]"
1560,per:title,"[0.0032736482, 0.0037611627, 0.00215888, 0.0025556898, 0.92426574, 0.0030437538, 0.0035861293, 0.0027265146, 0.002803952, 0.0023927146, 0.0018842606, 0.0028464864, 0.004546981, 0.002303176, 0.0023702087, 0.0029948691, 0.0025581182, 0.0027869192, 0.0025472986, 0.0019371324, 0.002750151, 0.0021969434, 0.0021917755, 0.0020957293, 0.0025524185, 0.0021755062, 0.002112917, 0.0023069452, 0.0019301848, 0.0023438733]"
1561,per:employee_of,"[0.0020773178, 0.002041759, 0.0012977455, 0.0020580082, 0.003186112, 0.0021166767, 0.9414345, 0.0020565605, 0.0019171637, 0.0020603598, 0.0017246435, 0.002796199, 0.0021665352, 0.0018742846, 0.0014662665, 0.0022118902, 0.0015271854, 0.0016198523, 0.0023432926, 0.0027786305, 0.0014929498, 0.0022096531, 0.0019341054, 0.0012984778, 0.002658116, 0.0021728205, 0.0017592362, 0.0016535093, 0.0022540234, 0.0018121331]"
1562,no_relation,"[0.92426133, 0.0011328665, 0.001827112, 0.0023404446, 0.0016835548, 0.002097112, 0.002713373, 0.001400062, 0.001845024, 0.001882286, 0.0025629096, 0.0034699638, 0.0020845362, 0.0016717562, 0.013632328, 0.0022512719, 0.0020296928, 0.0019980215, 0.0021652665, 0.0015330235, 0.0009205486, 0.0026865928, 0.0024214766, 0.00237498, 0.0033136762, 0.004156355, 0.002679427, 0.0024919831, 0.0018389616, 0.002533911]"
1563,no_relation,"[0.78967273, 0.030696204, 0.00980882, 0.0053970898, 0.0049717305, 0.008939221, 0.004502965, 0.0030235974, 0.0017929125, 0.058726303, 0.0030209804, 0.0026160553, 0.002213199, 0.0021830723, 0.0017410739, 0.002221088, 0.0042159874, 0.0018911123, 0.0036039923, 0.00813968, 0.013268497, 0.002997678, 0.008027502, 0.00313094, 0.0038311225, 0.0028321233, 0.004486415, 0.0049617905, 0.004754027, 0.0023320706]"
1564,no_relation,"[0.80499685, 0.0037230393, 0.003904658, 0.0047811614, 0.012080832, 0.004305958, 0.0047143227, 0.0023836065, 0.0043973257, 0.0040337765, 0.0039151823, 0.0058190804, 0.0024575493, 0.004437738, 0.0041749817, 0.0036392363, 0.0033206467, 0.0032021368, 0.0017387938, 0.0046474547, 0.004255343, 0.0043713045, 0.008167813, 0.005722189, 0.034118276, 0.0039901305, 0.0038692318, 0.038415056, 0.004514482, 0.005901908]"
1565,per:religion,"[0.30033818, 0.022370867, 0.00843251, 0.0036232935, 0.013682307, 0.008070861, 0.021126438, 0.0032211537, 0.0163404, 0.023639621, 0.008384607, 0.007468469, 0.0053213043, 0.007198485, 0.031026259, 0.0014941084, 0.00577249, 0.0058638696, 0.003240653, 0.017260661, 0.002543352, 0.0075804675, 0.005159073, 0.006097503, 0.006119319, 0.0047244444, 0.0039226627, 0.011096843, 0.009903063, 0.4289767]"
1566,no_relation,"[0.9269835, 0.0007808931, 0.0016323365, 0.0026373146, 0.010137912, 0.0017274461, 0.007897191, 0.0012163417, 0.004339243, 0.0012160199, 0.002247468, 0.0020853966, 0.0065935603, 0.0007971648, 0.004197132, 0.0022589439, 0.0017696655, 0.00080963684, 0.0011615632, 0.0012911311, 0.0039176154, 0.0020428302, 0.0011342695, 0.0011824972, 0.0021352195, 0.0016275591, 0.0013869514, 0.0017964104, 0.0015836962, 0.0014132455]"
1567,per:title,"[0.0017576339, 0.0033387844, 0.002146236, 0.0026120911, 0.9296208, 0.0028098067, 0.002974124, 0.0022396413, 0.0026920112, 0.0024282876, 0.0023817949, 0.0023328061, 0.001981135, 0.0032489975, 0.0022621108, 0.0018317918, 0.0029638966, 0.0025450883, 0.0020689142, 0.002449972, 0.0024033263, 0.0025027788, 0.0023087396, 0.0023525695, 0.0025496238, 0.002167516, 0.0021828138, 0.002311918, 0.002153462, 0.0023814111]"
1568,per:product,"[0.025882436, 0.0023959845, 0.0031009421, 0.01821521, 0.0053942413, 0.0015837465, 0.010339239, 0.0019095342, 0.8677806, 0.002933723, 0.0049663, 0.0032576502, 0.004717312, 0.0014404082, 0.005627558, 0.0017708616, 0.0031804636, 0.0017755077, 0.0015515197, 0.0017243129, 0.0017913388, 0.0019603462, 0.0015980658, 0.0027489297, 0.004078719, 0.0020866366, 0.002879487, 0.005176272, 0.0034556184, 0.0046770745]"
1569,no_relation,"[0.9437988, 0.0019436511, 0.0013116144, 0.010487298, 0.0017893463, 0.0013589262, 0.0007968544, 0.00079982704, 0.0012908671, 0.0016686679, 0.0022739333, 0.0013681393, 0.0014816874, 0.0020051694, 0.0014174341, 0.001441674, 0.001331622, 0.001271188, 0.0010564522, 0.0016072097, 0.0042888448, 0.0016998505, 0.0019633824, 0.0012075023, 0.0017315794, 0.0017383748, 0.0015527419, 0.0018095047, 0.0020970972, 0.0014108741]"
1570,per:employee_of,"[0.054168012, 0.0018819296, 0.002552106, 0.0019207712, 0.017593862, 0.0023001626, 0.8414777, 0.0011233898, 0.0063336235, 0.0028364656, 0.0013452166, 0.004247612, 0.003521132, 0.0017400365, 0.004147424, 0.024196567, 0.0017995625, 0.00096770615, 0.0015512275, 0.0012298111, 0.0008581348, 0.0015280978, 0.0016221205, 0.002492637, 0.0019810174, 0.0014754933, 0.0037921139, 0.0021468804, 0.0033527513, 0.003816494]"
1571,no_relation,"[0.9444095, 0.005981259, 0.001331976, 0.005680966, 0.0018500678, 0.002742207, 0.0005076745, 0.0010148102, 0.0011547831, 0.0023020685, 0.0012350427, 0.0012358633, 0.0008193086, 0.0010288294, 0.0009665437, 0.0012674074, 0.0016883204, 0.0017627921, 0.0007800217, 0.0029686033, 0.0031275977, 0.0016281185, 0.0022293727, 0.0007339628, 0.0030885655, 0.0014005341, 0.0016079276, 0.0017017286, 0.0019119759, 0.0018421775]"
1572,per:place_of_residence,"[0.029118042, 0.0013633886, 0.003560292, 0.0013736167, 0.0013579587, 0.0009490849, 0.010457272, 0.0017495543, 0.002605409, 0.0023838214, 0.0019803825, 0.8756941, 0.0021397076, 0.0014040637, 0.006641328, 0.009701349, 0.001534985, 0.0012091879, 0.001040491, 0.0008903434, 0.00038689584, 0.0016597613, 0.0017746118, 0.0018850962, 0.0013092844, 0.0008425073, 0.006459916, 0.023845559, 0.0016539632, 0.003028051]"
1573,per:colleagues,"[0.17462245, 0.0023408025, 0.002281607, 0.0025853515, 0.0010106183, 0.00250686, 0.002346595, 0.0021980633, 0.0018842899, 0.0026612487, 0.002745405, 0.0024405357, 0.0016189497, 0.0025302074, 0.7642132, 0.0018311299, 0.0022124345, 0.0010083449, 0.00271556, 0.0016342558, 0.0014534069, 0.0023119345, 0.0025526932, 0.0021110533, 0.0031006648, 0.002340478, 0.0018099606, 0.0018514995, 0.0026313683, 0.0024490831]"
1574,per:origin,"[0.00171397, 0.004715396, 0.0022939981, 0.004400922, 0.009199386, 0.0044829785, 0.2699573, 0.0022968813, 0.0035303566, 0.0033171212, 0.0034395324, 0.04535818, 0.0037779654, 0.0029202625, 0.004358031, 0.57521373, 0.003867253, 0.0032509589, 0.004833979, 0.0037707628, 0.003105196, 0.0034546116, 0.0036590784, 0.0034518978, 0.003357911, 0.0032269428, 0.010992107, 0.004871818, 0.0030891823, 0.004092258]"
1575,org:top_members/employees,"[0.12657973, 0.40723607, 0.04053148, 0.04038177, 0.1741926, 0.015216881, 0.0013567636, 0.010809038, 0.0049849516, 0.022697369, 0.008471488, 0.0063655516, 0.0050491965, 0.0075093145, 0.0033752844, 0.009221164, 0.00926189, 0.008700215, 0.009943479, 0.009152807, 0.010745351, 0.008064799, 0.009896026, 0.008541737, 0.006940131, 0.0054919254, 0.007115723, 0.008287936, 0.0067736655, 0.0071056155]"
1576,no_relation,"[0.9200436, 0.0050149076, 0.0015218712, 0.0016456629, 0.014610534, 0.0022110955, 0.004519617, 0.0010710832, 0.0012993149, 0.002321122, 0.001431403, 0.004194814, 0.0009288889, 0.0015152479, 0.017075997, 0.0015317491, 0.0015659657, 0.0010671333, 0.0011253145, 0.00067245506, 0.00094901933, 0.0018774553, 0.0016411548, 0.0016984388, 0.0012662772, 0.0010591662, 0.0011373792, 0.0017073635, 0.001295336, 0.0020005803]"
1577,no_relation,"[0.39244646, 0.3481712, 0.009698845, 0.016832339, 0.09310541, 0.007402765, 0.0017917319, 0.0058131637, 0.004385442, 0.009290813, 0.0051678927, 0.0030613393, 0.0020856343, 0.00608784, 0.0018145394, 0.0060106637, 0.006612641, 0.0043301093, 0.0061108484, 0.0070290742, 0.008925821, 0.0042526266, 0.00726041, 0.0062024174, 0.005116863, 0.004627486, 0.0061350437, 0.0061239256, 0.009518917, 0.004587741]"
1578,per:title,"[0.006577019, 0.0027917563, 0.002777877, 0.0024862443, 0.9178162, 0.00292742, 0.0023147818, 0.0026784125, 0.004584682, 0.0026416169, 0.0029701558, 0.002341258, 0.0025457768, 0.0030391244, 0.0028005522, 0.0020264026, 0.0025863196, 0.0027302718, 0.0020653433, 0.002512153, 0.002887794, 0.0026915867, 0.0025185244, 0.00258769, 0.003054086, 0.0024923785, 0.0024406256, 0.0026001292, 0.0029304563, 0.0025832604]"
1579,no_relation,"[0.95392776, 0.002422736, 0.0021513868, 0.0017807003, 0.0009374485, 0.002484003, 0.0008300673, 0.001219893, 0.0012599021, 0.0017692217, 0.0019989605, 0.0011324633, 0.0013984495, 0.0013614979, 0.00096993917, 0.0010751925, 0.0012883833, 0.0016222888, 0.0015614594, 0.001471251, 0.0013471107, 0.0014560835, 0.003263909, 0.001384011, 0.0024394232, 0.0014522104, 0.0013338826, 0.001909528, 0.0015017826, 0.0012489435]"
1580,org:product,"[0.2838751, 0.004428159, 0.0036629327, 0.64704084, 0.0021283336, 0.0017983093, 0.0015533207, 0.0013683472, 0.0024356197, 0.0026825734, 0.0022282524, 0.0025842823, 0.0017212929, 0.002546846, 0.0019654043, 0.0021094086, 0.002558437, 0.002344222, 0.0016377829, 0.0026346408, 0.0030768423, 0.0019924473, 0.0033460767, 0.0019275129, 0.0025022568, 0.0025039827, 0.0026973507, 0.0030915078, 0.0035902513, 0.0019676725]"
1581,no_relation,"[0.773063, 0.004481052, 0.11905182, 0.017355451, 0.0010848201, 0.0233373, 0.0016574068, 0.0018536178, 0.003283984, 0.002292894, 0.0023134202, 0.0019499992, 0.002729012, 0.0037918724, 0.002590941, 0.001435337, 0.002065944, 0.0025998761, 0.0009312073, 0.0014995951, 0.010305677, 0.0031277922, 0.0018688927, 0.002125913, 0.0018808905, 0.002289016, 0.0029860963, 0.0021757993, 0.0020303063, 0.0018409863]"
1582,no_relation,"[0.93081695, 0.007959885, 0.001618396, 0.009832999, 0.003264024, 0.0017498925, 0.0007063246, 0.0012838396, 0.001471175, 0.0029258393, 0.001933245, 0.0016689415, 0.0010654229, 0.0015897966, 0.001516238, 0.0012135562, 0.0018591348, 0.0016149224, 0.0012914593, 0.0017469145, 0.0039281105, 0.0024473816, 0.0026362794, 0.0010187485, 0.0030458507, 0.0012442901, 0.0017534062, 0.0028342041, 0.0022562027, 0.0017064472]"
1583,per:title,"[0.0031927293, 0.0026711114, 0.0023018483, 0.0020408626, 0.93674976, 0.0020502538, 0.002160484, 0.0022090813, 0.0024585053, 0.0023915858, 0.002238754, 0.0019709296, 0.0017699095, 0.002294098, 0.0016268041, 0.0019643102, 0.0021258814, 0.0020233465, 0.0022785212, 0.0020705496, 0.0025162203, 0.0019681233, 0.0022280395, 0.002226235, 0.0021726994, 0.0020731713, 0.0019823094, 0.002063099, 0.0020211623, 0.0021596248]"
