id,binary_label,logits
1393,0.689453125,[0.7978515625]
1394,0.091552734375,[-2.294921875]
1395,0.99755859375,[6.04296875]
1396,0.791015625,[1.3310546875]
1397,0.09686279296875,[-2.232421875]
1398,0.95703125,[3.1015625]
1399,0.1429443359375,[-1.791015625]
1400,0.5947265625,[0.38330078125]
1401,0.97412109375,[3.626953125]
1402,0.00426483154296875,[-5.453125]
1403,0.888671875,[2.076171875]
1404,0.89892578125,[2.1875]
1405,0.404296875,[-0.3876953125]
1406,0.9091796875,[2.3046875]
1407,0.63232421875,[0.54248046875]
1408,0.0029354095458984375,[-5.828125]
1409,0.10107421875,[-2.185546875]
1410,0.69140625,[0.8076171875]
1411,0.9609375,[3.201171875]
1412,0.8916015625,[2.109375]
1413,0.9873046875,[4.34375]
1414,0.87451171875,[1.939453125]
1415,0.301513671875,[-0.84033203125]
1416,0.09234619140625,[-2.28515625]
1417,0.172607421875,[-1.5673828125]
1418,0.08990478515625,[-2.314453125]
1419,0.96337890625,[3.271484375]
1420,0.03656005859375,[-3.271484375]
1421,0.916015625,[2.38671875]
1422,0.3134765625,[-0.7841796875]
1423,0.043609619140625,[-3.087890625]
1424,0.6318359375,[0.541015625]
1425,0.5400390625,[0.1612548828125]
1426,0.96142578125,[3.2109375]
1427,0.8935546875,[2.12890625]
1428,0.96142578125,[3.21484375]
1429,0.04986572265625,[-2.947265625]
1430,0.94287109375,[2.8046875]
1431,0.24169921875,[-1.1435546875]
1432,0.0024623870849609375,[-6.00390625]
1433,0.99072265625,[4.6640625]
1434,0.1949462890625,[-1.41796875]
1435,0.97119140625,[3.517578125]
1436,0.41259765625,[-0.353515625]
1437,0.006072998046875,[-5.09765625]
1438,0.9990234375,[6.78125]
1439,0.8017578125,[1.396484375]
1440,0.92236328125,[2.47265625]
1441,0.14697265625,[-1.7587890625]
1442,0.53076171875,[0.12408447265625]
1443,0.99462890625,[5.23046875]
1444,0.83740234375,[1.638671875]
1445,0.1580810546875,[-1.6728515625]
1446,0.52978515625,[0.1192626953125]
1447,0.489990234375,[-0.04034423828125]
1448,0.226318359375,[-1.2294921875]
1449,0.99853515625,[6.45703125]
1450,0.982421875,[4.015625]
1451,0.248046875,[-1.109375]
1452,0.01507568359375,[-4.1796875]
1453,0.2462158203125,[-1.119140625]
1454,0.365966796875,[-0.54931640625]
1455,0.55419921875,[0.2171630859375]
1456,0.1177978515625,[-2.013671875]
1457,0.70263671875,[0.859375]
1458,0.3916015625,[-0.44091796875]
1459,0.161376953125,[-1.6484375]
1460,0.00787353515625,[-4.8359375]
1461,0.463623046875,[-0.145751953125]
1462,0.9892578125,[4.51953125]
1463,0.006511688232421875,[-5.02734375]
1464,0.986328125,[4.265625]
1465,0.63134765625,[0.53759765625]
1466,0.0027256011962890625,[-5.90234375]
1467,0.998046875,[6.12890625]
1468,0.08154296875,[-2.421875]
1469,0.54296875,[0.1724853515625]
1470,0.2451171875,[-1.125]
1471,0.03277587890625,[-3.384765625]
1472,0.98193359375,[4.0078125]
1473,0.98583984375,[4.25]
1474,0.0043487548828125,[-5.43359375]
1475,0.869140625,[1.89453125]
1476,0.943359375,[2.80859375]
1477,0.5654296875,[0.2626953125]
1478,0.04486083984375,[-3.05859375]
1479,0.1634521484375,[-1.6328125]
1480,0.763671875,[1.171875]
1481,0.58251953125,[0.333740234375]
1482,0.1240234375,[-1.955078125]
1483,0.452880859375,[-0.1885986328125]
1484,0.74169921875,[1.0537109375]
1485,0.626953125,[0.52001953125]
1486,0.401123046875,[-0.400390625]
1487,0.6474609375,[0.60693359375]
1488,0.275634765625,[-0.966796875]
1489,0.00945281982421875,[-4.65234375]
1490,0.061981201171875,[-2.716796875]
1491,0.482177734375,[-0.0712890625]
1492,0.97607421875,[3.7109375]
1493,0.2340087890625,[-1.185546875]
1494,0.658203125,[0.65576171875]
1495,0.080810546875,[-2.431640625]
1496,0.5654296875,[0.262451171875]
1497,0.385009765625,[-0.468505859375]
1498,0.196533203125,[-1.408203125]
1499,0.02752685546875,[-3.564453125]
1500,0.61376953125,[0.462646484375]
1501,0.6220703125,[0.499267578125]
1502,0.10797119140625,[-2.111328125]
1503,0.96044921875,[3.185546875]
1504,0.9775390625,[3.765625]
1505,0.9091796875,[2.302734375]
1506,0.10467529296875,[-2.146484375]
1507,0.376220703125,[-0.505859375]
1508,0.49609375,[-0.0152435302734375]
1509,0.0023975372314453125,[-6.03125]
1510,0.716796875,[0.9296875]
1511,0.2509765625,[-1.09375]
1512,0.98779296875,[4.390625]
1513,0.404296875,[-0.387451171875]
1514,0.031494140625,[-3.42578125]
1515,0.05877685546875,[-2.7734375]
1516,0.7265625,[0.97607421875]
1517,0.03802490234375,[-3.23046875]
1518,0.76416015625,[1.1767578125]
1519,0.95947265625,[3.169921875]
1520,0.9921875,[4.859375]
1521,0.99755859375,[5.99609375]
1522,0.99658203125,[5.6875]
1523,0.1959228515625,[-1.412109375]
1524,0.48974609375,[-0.04083251953125]
1525,0.167724609375,[-1.6015625]
1526,0.397705078125,[-0.4150390625]
1527,0.18310546875,[-1.4951171875]
1528,0.322998046875,[-0.740234375]
1529,0.796875,[1.3681640625]
1530,0.6962890625,[0.8291015625]
1531,0.513671875,[0.054595947265625]
1532,0.03802490234375,[-3.23046875]
1533,0.99853515625,[6.61328125]
1534,0.9072265625,[2.279296875]
1535,0.175537109375,[-1.546875]
1536,0.00787353515625,[-4.8359375]
1537,0.3154296875,[-0.7744140625]
1538,0.2841796875,[-0.92431640625]
1539,0.31982421875,[-0.75439453125]
1540,0.99658203125,[5.73046875]
1541,0.63037109375,[0.533203125]
1542,0.172607421875,[-1.5673828125]
1543,0.79248046875,[1.33984375]
1544,0.9912109375,[4.71875]
1545,0.39892578125,[-0.410400390625]
1546,0.0631103515625,[-2.697265625]
1547,0.01934814453125,[-3.92578125]
1548,0.21630859375,[-1.287109375]
1549,0.11920166015625,[-2.0]
1550,0.70751953125,[0.88427734375]
1551,0.88232421875,[2.015625]
1552,0.998046875,[6.1953125]
1553,0.287353515625,[-0.90869140625]
1554,0.99951171875,[7.2734375]
1555,0.8642578125,[1.8525390625]
1556,0.958984375,[3.15625]
1557,0.9990234375,[6.79296875]
1558,0.9990234375,[6.89453125]
1559,0.83203125,[1.599609375]
1560,0.982421875,[4.0234375]
1561,0.9990234375,[6.9921875]
1562,0.0416259765625,[-3.13671875]
1563,0.5400390625,[0.160400390625]
1564,0.7724609375,[1.2236328125]
1565,0.607421875,[0.43701171875]
1566,0.100341796875,[-2.193359375]
1567,0.99658203125,[5.62890625]
1568,0.7880859375,[1.314453125]
1569,0.1566162109375,[-1.68359375]
1570,0.96923828125,[3.453125]
1571,0.14892578125,[-1.7431640625]
1572,0.86474609375,[1.8544921875]
1573,0.58935546875,[0.3623046875]
1574,0.9970703125,[5.828125]
1575,0.6611328125,[0.6689453125]
1576,0.5068359375,[0.0277099609375]
1577,0.93408203125,[2.654296875]
1578,0.9951171875,[5.27734375]
1579,0.041229248046875,[-3.146484375]
1580,0.58544921875,[0.34423828125]
1581,0.60107421875,[0.410888671875]
1582,0.1209716796875,[-1.9833984375]
1583,0.99365234375,[5.0390625]
1584,0.85986328125,[1.8154296875]
1585,0.1727294921875,[-1.56640625]
1586,0.3759765625,[-0.5068359375]
1587,0.297119140625,[-0.861328125]
1588,0.01056671142578125,[-4.5390625]
1589,0.1658935546875,[-1.615234375]
1590,0.99169921875,[4.7578125]
1591,0.455078125,[-0.180419921875]
1592,0.8798828125,[1.9892578125]
1593,0.6748046875,[0.73095703125]
1594,0.2440185546875,[-1.130859375]
1595,0.51416015625,[0.05718994140625]
1596,0.78173828125,[1.2763671875]
1597,0.974609375,[3.640625]
1598,0.99853515625,[6.390625]
1599,0.99462890625,[5.1796875]
1600,0.452880859375,[-0.1888427734375]
1601,0.81640625,[1.4931640625]
1602,0.87158203125,[1.9140625]
1603,0.998046875,[6.125]
1604,0.1578369140625,[-1.6748046875]
1605,0.080078125,[-2.44140625]
1606,0.9931640625,[4.9921875]
1607,0.48291015625,[-0.068603515625]
1608,0.272216796875,[-0.98291015625]
1609,0.970703125,[3.5]
1610,0.6220703125,[0.49853515625]
1611,0.9658203125,[3.337890625]
1612,0.99658203125,[5.69140625]
1613,0.0521240234375,[-2.900390625]
1614,0.94970703125,[2.93359375]
1615,0.53564453125,[0.143310546875]
1616,0.07305908203125,[-2.541015625]
1617,0.008880615234375,[-4.71484375]
1618,0.278564453125,[-0.951171875]
1619,0.342529296875,[-0.65234375]
1620,0.98583984375,[4.25390625]
1621,0.41748046875,[-0.33349609375]
1622,0.939453125,[2.74609375]
1623,0.984375,[4.15625]
1624,0.74365234375,[1.064453125]
1625,0.2147216796875,[-1.296875]
1626,0.99755859375,[6.03125]
1627,0.49658203125,[-0.0141448974609375]
1628,0.21728515625,[-1.28125]
1629,0.5654296875,[0.2626953125]
1630,0.97265625,[3.568359375]
1631,0.99560546875,[5.46484375]
1632,0.50341796875,[0.01317596435546875]
1633,0.0189361572265625,[-3.947265625]
1634,0.93310546875,[2.6328125]
1635,0.7431640625,[1.0625]
1636,0.505859375,[0.02362060546875]
1637,0.94921875,[2.931640625]
1638,0.73583984375,[1.025390625]
1639,0.8876953125,[2.068359375]
1640,0.97705078125,[3.759765625]
1641,0.86962890625,[1.8984375]
1642,0.5400390625,[0.1595458984375]
1643,0.01495361328125,[-4.1875]
1644,0.96044921875,[3.18359375]
1645,0.79150390625,[1.333984375]
1646,0.1458740234375,[-1.767578125]
1647,0.994140625,[5.17578125]
1648,0.95068359375,[2.958984375]
1649,0.43408203125,[-0.265380859375]
1650,0.61181640625,[0.454345703125]
1651,0.59228515625,[0.373291015625]
1652,0.044677734375,[-3.0625]
1653,0.78857421875,[1.31640625]
1654,0.99658203125,[5.7265625]
1655,0.260009765625,[-1.0458984375]
1656,0.321044921875,[-0.7490234375]
1657,0.17431640625,[-1.5556640625]
1658,0.87890625,[1.9814453125]
1659,0.9677734375,[3.404296875]
1660,0.020721435546875,[-3.85546875]
1661,0.970703125,[3.494140625]
1662,0.9326171875,[2.62890625]
1663,0.429443359375,[-0.283935546875]
1664,0.4208984375,[-0.319580078125]
1665,0.7578125,[1.1416015625]
1666,0.45654296875,[-0.1741943359375]
1667,0.25,[-1.0986328125]
1668,0.892578125,[2.119140625]
1669,0.2022705078125,[-1.3720703125]
1670,0.5361328125,[0.145263671875]
1671,0.39111328125,[-0.4423828125]
1672,0.96337890625,[3.265625]
1673,0.3564453125,[-0.59033203125]
1674,0.99169921875,[4.7578125]
1675,0.58984375,[0.362548828125]
1676,0.994140625,[5.11328125]
1677,0.45263671875,[-0.189697265625]
1678,0.96728515625,[3.3828125]
1679,0.268798828125,[-1.0009765625]
1680,0.01473236083984375,[-4.203125]
1681,0.32763671875,[-0.71875]
1682,0.92919921875,[2.57421875]
1683,0.2239990234375,[-1.2421875]
1684,0.8212890625,[1.525390625]
1685,0.3583984375,[-0.58251953125]
1686,0.9921875,[4.83203125]
1687,0.217529296875,[-1.2802734375]
1688,0.7294921875,[0.9921875]
1689,0.0162200927734375,[-4.10546875]
1690,0.7529296875,[1.1142578125]
1691,0.91357421875,[2.357421875]
1692,0.87841796875,[1.9765625]
1693,0.9990234375,[6.89453125]
1694,0.05889892578125,[-2.771484375]
1695,0.2215576171875,[-1.2568359375]
1696,0.94873046875,[2.9140625]
1697,0.3642578125,[-0.55712890625]
1698,0.03033447265625,[-3.46484375]
1699,0.2078857421875,[-1.337890625]
1700,0.469970703125,[-0.120361328125]
1701,0.9921875,[4.83984375]
1702,0.351318359375,[-0.61279296875]
1703,0.31103515625,[-0.79541015625]
1704,0.9990234375,[6.9375]
1705,0.13720703125,[-1.8388671875]
1706,0.235107421875,[-1.1796875]
1707,0.459228515625,[-0.16357421875]
1708,0.92529296875,[2.51953125]
1709,0.98828125,[4.42578125]
1710,0.69873046875,[0.841796875]
1711,0.9921875,[4.8671875]
1712,0.99609375,[5.56640625]
1713,0.01450347900390625,[-4.21875]
1714,0.0106964111328125,[-4.52734375]
1715,0.99853515625,[6.37890625]
1716,0.44873046875,[-0.2059326171875]
1717,0.1202392578125,[-1.990234375]
1718,0.0838623046875,[-2.390625]
1719,0.6767578125,[0.73974609375]
1720,0.95947265625,[3.169921875]
1721,0.375732421875,[-0.50732421875]
1722,0.1810302734375,[-1.509765625]
1723,0.99658203125,[5.69140625]
1724,0.908203125,[2.291015625]
1725,0.541015625,[0.1640625]
1726,0.99853515625,[6.52734375]
1727,0.99755859375,[6.09375]
1728,0.27294921875,[-0.9794921875]
1729,0.98583984375,[4.2578125]
1730,0.00469970703125,[-5.35546875]
1731,0.64013671875,[0.576171875]
1732,0.411865234375,[-0.356201171875]
1733,0.61083984375,[0.451171875]
1734,0.2103271484375,[-1.3232421875]
1735,0.7294921875,[0.9931640625]
1736,0.96044921875,[3.18359375]
1737,0.994140625,[5.09765625]
1738,0.038116455078125,[-3.228515625]
1739,0.865234375,[1.8583984375]
1740,0.00809478759765625,[-4.80859375]
1741,0.260498046875,[-1.04296875]
1742,0.373779296875,[-0.51611328125]
1743,0.0521240234375,[-2.900390625]
1744,0.98046875,[3.92578125]
1745,0.4912109375,[-0.03564453125]
1746,0.994140625,[5.171875]
1747,0.010406494140625,[-4.5546875]
1748,0.1588134765625,[-1.6669921875]
1749,0.95458984375,[3.048828125]
1750,0.72412109375,[0.9658203125]
1751,0.95654296875,[3.0859375]
1752,0.0880126953125,[-2.337890625]
1753,0.859375,[1.8095703125]
1754,0.240966796875,[-1.1474609375]
1755,0.06109619140625,[-2.732421875]
1756,0.300537109375,[-0.8447265625]
1757,0.252685546875,[-1.0849609375]
1758,0.90185546875,[2.21875]
1759,0.004364013671875,[-5.4296875]
1760,0.01473236083984375,[-4.203125]
1761,0.04345703125,[-3.091796875]
1762,0.22607421875,[-1.23046875]
1763,0.9990234375,[7.03125]
1764,0.109130859375,[-2.099609375]
1765,0.036224365234375,[-3.28125]
1766,0.6767578125,[0.7392578125]
1767,0.9111328125,[2.330078125]
1768,0.96240234375,[3.236328125]
1769,0.76416015625,[1.1767578125]
1770,0.322509765625,[-0.7421875]
1771,0.1248779296875,[-1.947265625]
1772,0.017913818359375,[-4.00390625]
1773,0.8271484375,[1.5654296875]
1774,0.9970703125,[5.8515625]
1775,0.91064453125,[2.3203125]
1776,0.6015625,[0.41162109375]
1777,0.994140625,[5.1171875]
1778,0.4296875,[-0.283203125]
1779,0.278564453125,[-0.9521484375]
1780,0.003795623779296875,[-5.5703125]
1781,0.6220703125,[0.497802734375]
1782,0.11102294921875,[-2.080078125]
1783,0.0059356689453125,[-5.12109375]
1784,0.1761474609375,[-1.54296875]
1785,0.712890625,[0.91064453125]
1786,0.384765625,[-0.469482421875]
1787,0.81640625,[1.4912109375]
1788,0.97900390625,[3.8359375]
1789,0.420166015625,[-0.322265625]
1790,0.5888671875,[0.35986328125]
1791,0.8505859375,[1.73828125]
1792,0.28564453125,[-0.91650390625]
1793,0.293701171875,[-0.87744140625]
1794,0.451904296875,[-0.1929931640625]
1795,0.97216796875,[3.556640625]
1796,0.84033203125,[1.6591796875]
1797,0.98388671875,[4.125]
1798,0.15771484375,[-1.67578125]
1799,0.9990234375,[7.125]
1800,0.1307373046875,[-1.89453125]
1801,0.341552734375,[-0.65673828125]
1802,0.372802734375,[-0.5205078125]
1803,0.1746826171875,[-1.552734375]
1804,0.22021484375,[-1.2646484375]
1805,0.07122802734375,[-2.568359375]
1806,0.037261962890625,[-3.251953125]
1807,0.1083984375,[-2.107421875]
1808,0.1688232421875,[-1.59375]
1809,0.11517333984375,[-2.0390625]
1810,0.82373046875,[1.54296875]
1811,0.5048828125,[0.0197296142578125]
1812,0.4541015625,[-0.184326171875]
1813,0.038970947265625,[-3.205078125]
1814,0.857421875,[1.7939453125]
1815,0.092041015625,[-2.2890625]
1816,0.411865234375,[-0.356201171875]
1817,0.6064453125,[0.432373046875]
1818,0.98486328125,[4.1640625]
1819,0.95556640625,[3.0703125]
1820,0.1871337890625,[-1.46875]
1821,0.343017578125,[-0.6494140625]
1822,0.3232421875,[-0.73876953125]
1823,0.765625,[1.1845703125]
1824,0.99267578125,[4.921875]
1825,0.9755859375,[3.6796875]
1826,0.303955078125,[-0.828125]
1827,0.00572967529296875,[-5.15625]
1828,0.94140625,[2.7734375]
1829,0.56591796875,[0.2646484375]
1830,0.06744384765625,[-2.626953125]
1831,0.67431640625,[0.728515625]
1832,0.19677734375,[-1.40625]
1833,0.06768798828125,[-2.623046875]
1834,0.80859375,[1.439453125]
1835,0.9873046875,[4.34375]
1836,0.70458984375,[0.8701171875]
1837,0.1407470703125,[-1.8095703125]
1838,0.9150390625,[2.375]
1839,0.52197265625,[0.0870361328125]
1840,0.9091796875,[2.30078125]
1841,0.8623046875,[1.833984375]
1842,0.99853515625,[6.52734375]
1843,0.218505859375,[-1.2744140625]
1844,0.434814453125,[-0.2626953125]
1845,0.53759765625,[0.15087890625]
1846,0.69921875,[0.84326171875]
1847,0.1951904296875,[-1.4169921875]
1848,0.130859375,[-1.8935546875]
1849,0.9404296875,[2.76171875]
1850,0.450927734375,[-0.1973876953125]
1851,0.11474609375,[-2.04296875]
1852,0.35302734375,[-0.60546875]
1853,0.99853515625,[6.4921875]
1854,0.202392578125,[-1.37109375]
1855,0.74169921875,[1.0537109375]
1856,0.05865478515625,[-2.775390625]
1857,0.2646484375,[-1.021484375]
1858,0.63134765625,[0.5380859375]
1859,0.00669097900390625,[-5.0]
1860,0.1822509765625,[-1.5009765625]
1861,0.1689453125,[-1.5927734375]
1862,0.9111328125,[2.328125]
1863,0.197265625,[-1.4033203125]
1864,0.5322265625,[0.1282958984375]
1865,0.19677734375,[-1.40625]
1866,0.2685546875,[-1.001953125]
1867,0.006122589111328125,[-5.08984375]
1868,0.7529296875,[1.1142578125]
1869,0.515625,[0.062103271484375]
1870,0.8603515625,[1.8173828125]
1871,0.9736328125,[3.607421875]
1872,0.454833984375,[-0.1812744140625]
1873,0.935546875,[2.671875]
1874,0.33740234375,[-0.67529296875]
1875,0.00441741943359375,[-5.41796875]
1876,0.43115234375,[-0.27734375]
1877,0.0167236328125,[-4.07421875]
1878,0.1748046875,[-1.5517578125]
1879,0.93994140625,[2.751953125]
1880,0.037384033203125,[-3.248046875]
1881,0.2188720703125,[-1.2724609375]
1882,0.74755859375,[1.0849609375]
1883,0.063232421875,[-2.6953125]
1884,0.16357421875,[-1.6318359375]
1885,0.251708984375,[-1.08984375]
1886,0.268310546875,[-1.0029296875]
1887,0.07904052734375,[-2.455078125]
1888,0.64453125,[0.59423828125]
1889,0.87646484375,[1.9599609375]
1890,0.974609375,[3.646484375]
1891,0.179443359375,[-1.5205078125]
1892,0.1727294921875,[-1.56640625]
1893,0.10089111328125,[-2.1875]
1894,0.8310546875,[1.5947265625]
1895,0.98486328125,[4.1875]
1896,0.84326171875,[1.68359375]
1897,0.62646484375,[0.51611328125]
1898,0.06500244140625,[-2.666015625]
1899,0.0728759765625,[-2.54296875]
1900,0.51171875,[0.0462646484375]
1901,0.970703125,[3.5]
1902,0.9970703125,[5.80859375]
1903,0.1812744140625,[-1.5078125]
1904,0.251953125,[-1.087890625]
1905,0.53076171875,[0.123291015625]
1906,0.99658203125,[5.640625]
1907,0.2181396484375,[-1.2763671875]
1908,0.8974609375,[2.169921875]
1909,0.072509765625,[-2.548828125]
1910,0.998046875,[6.265625]
1911,0.078369140625,[-2.46484375]
1912,0.05987548828125,[-2.75390625]
1913,0.93017578125,[2.58984375]
1914,0.367919921875,[-0.541015625]
1915,0.070068359375,[-2.5859375]
1916,0.45947265625,[-0.16259765625]
1917,0.1329345703125,[-1.875]
1918,0.09088134765625,[-2.302734375]
1919,0.006771087646484375,[-4.98828125]
1920,0.0230712890625,[-3.74609375]
1921,0.57666015625,[0.31005859375]
1922,0.05072021484375,[-2.9296875]
1923,0.475830078125,[-0.09661865234375]
1924,0.0743408203125,[-2.521484375]
1925,0.5908203125,[0.3671875]
1926,0.9716796875,[3.529296875]
1927,0.114990234375,[-2.041015625]
1928,0.00800323486328125,[-4.8203125]
1929,0.442626953125,[-0.2301025390625]
1930,0.98486328125,[4.1875]
1931,0.0755615234375,[-2.50390625]
1932,0.2783203125,[-0.953125]
1933,0.623046875,[0.50244140625]
1934,0.986328125,[4.26171875]
1935,0.99951171875,[7.296875]
1936,0.315185546875,[-0.7763671875]
1937,0.66552734375,[0.68798828125]
1938,0.79150390625,[1.3330078125]
1939,0.99951171875,[7.3125]
1940,0.60009765625,[0.4052734375]
1941,0.99658203125,[5.71875]
1942,0.748046875,[1.0888671875]
1943,0.99462890625,[5.20703125]
1944,0.045196533203125,[-3.05078125]
1945,0.76904296875,[1.2041015625]
1946,0.4765625,[-0.09417724609375]
1947,0.04931640625,[-2.958984375]
1948,0.99658203125,[5.703125]
1949,0.1688232421875,[-1.59375]
1950,0.4716796875,[-0.11346435546875]
1951,0.99853515625,[6.42578125]
1952,0.92333984375,[2.490234375]
1953,0.97265625,[3.568359375]
1954,0.9990234375,[7.14453125]
1955,0.1943359375,[-1.421875]
1956,0.402099609375,[-0.396728515625]
1957,0.99853515625,[6.546875]
1958,0.9990234375,[6.76171875]
1959,0.374755859375,[-0.51171875]
1960,0.1292724609375,[-1.9072265625]
1961,0.160400390625,[-1.6552734375]
1962,0.3193359375,[-0.7568359375]
1963,0.10302734375,[-2.1640625]
1964,0.7001953125,[0.8486328125]
1965,0.966796875,[3.37109375]
1966,0.1868896484375,[-1.470703125]
1967,0.042083740234375,[-3.125]
1968,0.96630859375,[3.353515625]
1969,0.06109619140625,[-2.732421875]
1970,0.9609375,[3.197265625]
1971,0.9833984375,[4.07421875]
1972,0.9755859375,[3.68359375]
1973,0.322998046875,[-0.740234375]
1974,0.3359375,[-0.68115234375]
1975,0.998046875,[6.16796875]
1976,0.41796875,[-0.330810546875]
1977,0.78369140625,[1.2861328125]
1978,0.5078125,[0.030487060546875]
1979,0.308837890625,[-0.8056640625]
1980,0.3935546875,[-0.432373046875]
1981,0.62646484375,[0.51806640625]
1982,0.06610107421875,[-2.6484375]
1983,0.394775390625,[-0.427734375]
1984,0.07574462890625,[-2.501953125]
1985,0.0246124267578125,[-3.6796875]
1986,0.99951171875,[7.36328125]
1987,0.0235137939453125,[-3.7265625]
1988,0.06512451171875,[-2.6640625]
1989,0.9970703125,[5.75390625]
1990,0.390380859375,[-0.446044921875]
1991,0.64404296875,[0.59228515625]
1992,0.63623046875,[0.5595703125]
1993,0.252685546875,[-1.083984375]
1994,0.962890625,[3.259765625]
1995,0.8837890625,[2.02734375]
1996,0.7568359375,[1.134765625]
1997,0.68408203125,[0.77197265625]
1998,0.39404296875,[-0.43017578125]
1999,0.0970458984375,[-2.23046875]
2000,0.1568603515625,[-1.681640625]
2001,0.324951171875,[-0.7314453125]
2002,0.70703125,[0.88134765625]
2003,0.0141143798828125,[-4.24609375]
2004,0.99658203125,[5.61328125]
2005,0.09637451171875,[-2.23828125]
2006,0.2474365234375,[-1.1123046875]
2007,0.1513671875,[-1.7236328125]
2008,0.427734375,[-0.29150390625]
2009,0.92919921875,[2.57421875]
2010,0.9990234375,[6.7265625]
2011,0.005344390869140625,[-5.2265625]
2012,0.9013671875,[2.2109375]
2013,0.9462890625,[2.869140625]
2014,0.1727294921875,[-1.56640625]
2015,0.155029296875,[-1.6953125]
2016,0.009521484375,[-4.64453125]
2017,0.00916290283203125,[-4.68359375]
2018,0.045440673828125,[-3.044921875]
2019,0.204833984375,[-1.3564453125]
2020,0.005641937255859375,[-5.171875]
2021,0.431396484375,[-0.276611328125]
2022,0.86474609375,[1.8564453125]
2023,0.9951171875,[5.3046875]
2024,0.93017578125,[2.58984375]
2025,0.0200958251953125,[-3.88671875]
2026,0.490234375,[-0.038818359375]
2027,0.83056640625,[1.5908203125]
2028,0.876953125,[1.9619140625]
2029,0.38525390625,[-0.466796875]
2030,0.9873046875,[4.34375]
2031,0.56591796875,[0.264892578125]
2032,0.97607421875,[3.69921875]
2033,0.45068359375,[-0.1981201171875]
2034,0.306640625,[-0.81591796875]
2035,0.99560546875,[5.4453125]
2036,0.2413330078125,[-1.1455078125]
2037,0.998046875,[6.1875]
2038,0.35498046875,[-0.59765625]
2039,0.1007080078125,[-2.189453125]
2040,0.9990234375,[7.0078125]
2041,0.9970703125,[5.796875]
2042,0.11456298828125,[-2.044921875]
2043,0.436279296875,[-0.255859375]
2044,0.0306243896484375,[-3.455078125]
2045,0.0703125,[-2.58203125]
2046,0.07366943359375,[-2.53125]
2047,0.8466796875,[1.7099609375]
2048,0.0013408660888671875,[-6.61328125]
2049,0.03338623046875,[-3.365234375]
2050,0.986328125,[4.28515625]
2051,0.057586669921875,[-2.794921875]
2052,0.95849609375,[3.14453125]
2053,0.136962890625,[-1.8408203125]
2054,0.2481689453125,[-1.1083984375]
2055,0.404296875,[-0.387451171875]
2056,0.9814453125,[3.958984375]
2057,0.99658203125,[5.671875]
2058,0.8603515625,[1.8193359375]
2059,0.998046875,[6.203125]
2060,0.99853515625,[6.66796875]
2061,0.8798828125,[1.9892578125]
2062,0.9384765625,[2.724609375]
2063,0.01812744140625,[-3.9921875]
2064,0.64453125,[0.59521484375]
2065,0.93505859375,[2.669921875]
2066,0.998046875,[6.14453125]
2067,0.2000732421875,[-1.3857421875]
2068,0.9853515625,[4.21875]
2069,0.00974273681640625,[-4.62109375]
2070,0.89892578125,[2.18359375]
2071,0.3876953125,[-0.45654296875]
2072,0.306396484375,[-0.8173828125]
2073,0.029144287109375,[-3.505859375]
2074,0.0027370452880859375,[-5.8984375]
2075,0.424560546875,[-0.3037109375]
2076,0.96337890625,[3.275390625]
2077,0.279541015625,[-0.947265625]
2078,0.142822265625,[-1.7919921875]
2079,0.36376953125,[-0.55859375]
2080,0.94189453125,[2.787109375]
2081,0.03643798828125,[-3.275390625]
2082,0.463623046875,[-0.14599609375]
2083,0.90966796875,[2.306640625]
2084,0.20751953125,[-1.33984375]
2085,0.0390625,[-3.203125]
2086,0.12139892578125,[-1.9794921875]
2087,0.99853515625,[6.67578125]
2088,0.5537109375,[0.2154541015625]
2089,0.99951171875,[7.23828125]
2090,0.99755859375,[5.921875]
2091,0.13330078125,[-1.8720703125]
2092,0.62890625,[0.5283203125]
2093,0.1455078125,[-1.7705078125]
2094,0.8623046875,[1.833984375]
2095,0.1448974609375,[-1.775390625]
2096,0.93896484375,[2.736328125]
2097,0.09222412109375,[-2.287109375]
2098,0.07464599609375,[-2.517578125]
2099,0.798828125,[1.3779296875]
2100,0.59716796875,[0.393310546875]
2101,0.28271484375,[-0.9306640625]
2102,0.4609375,[-0.1566162109375]
2103,0.10894775390625,[-2.1015625]
2104,0.99658203125,[5.66015625]
2105,0.90673828125,[2.275390625]
2106,0.0008831024169921875,[-7.03125]
2107,0.9853515625,[4.20703125]
2108,0.26123046875,[-1.0400390625]
2109,0.98974609375,[4.578125]
2110,0.311279296875,[-0.7939453125]
2111,0.255859375,[-1.0673828125]
2112,0.09320068359375,[-2.275390625]
2113,0.4580078125,[-0.16845703125]
2114,0.0110321044921875,[-4.49609375]
2115,0.7841796875,[1.2900390625]
2116,0.37841796875,[-0.495849609375]
2117,0.521484375,[0.08685302734375]
2118,0.0999755859375,[-2.197265625]
2119,0.292724609375,[-0.8818359375]
2120,0.90283203125,[2.228515625]
2121,0.8994140625,[2.19140625]
2122,0.93896484375,[2.732421875]
2123,0.65283203125,[0.630859375]
2124,0.98828125,[4.4296875]
2125,0.53369140625,[0.134521484375]
2126,0.25732421875,[-1.060546875]
2127,0.0802001953125,[-2.439453125]
2128,0.998046875,[6.171875]
2129,0.99169921875,[4.8125]
2130,0.166015625,[-1.6142578125]
2131,0.54443359375,[0.17724609375]
2132,0.83349609375,[1.611328125]
