id,pred_label,probs
1787,no_relation,"[0.9601906, 0.034158833, 0.0010627768, 0.00024930114, 6.046116e-05, 0.0003649924, 0.00018237573, 0.00027390267, 4.6913243e-05, 6.7697794e-05, 7.8470235e-05, 6.0245955e-05, 6.156716e-05, 7.118035e-05, 0.00011532938, 6.010518e-05, 5.0105424e-05, 8.352716e-05, 4.7869322e-05, 0.00039860344, 0.0015041487, 7.873523e-05, 9.965451e-05, 9.028235e-05, 8.3377694e-05, 5.623858e-05, 5.602932e-05, 5.75297e-05, 0.00023863734, 5.0466246e-05]"
1788,per:place_of_death,"[0.0040603774, 0.0003610064, 0.00024091009, 0.00040808338, 0.00061269564, 0.000100895704, 0.00042623037, 0.00048344448, 0.00030839388, 0.00027872066, 0.00028662005, 0.0032658032, 0.00031975663, 0.00016553717, 0.00041755923, 0.0035545258, 0.00016222848, 0.00029381496, 0.00018259833, 0.00035996764, 0.00011904643, 0.00034652185, 0.00031824617, 0.0007257074, 0.0049336106, 0.00013135483, 0.0027861877, 0.973545, 0.00027560617, 0.0005295576]"
1789,no_relation,"[0.99573106, 0.00015017734, 0.00045350258, 0.00028543422, 8.197271e-05, 6.709522e-05, 0.00021873985, 0.00082019035, 3.543447e-05, 2.9462537e-05, 2.7985776e-05, 0.00018479195, 3.04874e-05, 8.277177e-05, 5.0065057e-05, 0.00034230275, 2.946158e-05, 2.3780434e-05, 3.887542e-05, 0.00013099212, 0.00079739117, 3.1459796e-05, 3.6515932e-05, 5.912183e-05, 2.4379779e-05, 4.82972e-05, 5.3186133e-05, 6.1716535e-05, 4.808579e-05, 2.5304775e-05]"
1790,org:product,"[0.26280975, 0.009791558, 0.016976535, 0.6912443, 0.00081890635, 0.0012855892, 0.00019343801, 0.000970328, 0.0011527436, 0.0005490984, 0.00029649324, 0.00024311908, 0.00014861394, 0.00028896047, 0.00019796974, 0.00020256628, 0.00030288112, 0.00028957415, 0.0013213026, 0.0011505679, 0.0049060266, 0.00028470202, 0.0005105804, 0.00054295355, 0.0005518716, 0.0008026867, 0.0006756706, 0.00032801615, 0.00079748675, 0.00036570552]"
1791,org:founded,"[0.0214192, 0.00012926018, 0.00013205472, 0.0003175226, 0.0002306451, 0.00017135791, 0.00013450178, 0.00020700287, 0.00017256278, 0.00015097599, 0.0003459167, 0.00014288667, 7.546737e-05, 0.00015211613, 9.485899e-05, 7.757435e-05, 0.0002072889, 0.00020970817, 0.9615381, 0.00024521883, 0.000194314, 0.00022666363, 0.012323253, 0.00012406943, 0.00021134446, 0.00019290409, 9.296527e-05, 0.00013052257, 0.0001616261, 0.00018813471]"
1792,org:top_members/employees,"[0.3756028, 0.6115171, 0.0010436919, 0.0030297183, 0.00048367755, 0.00051879225, 0.0009972159, 0.00070078275, 0.00016477738, 0.00021775631, 0.00010726092, 0.00017846645, 0.00028624976, 6.0843384e-05, 0.000336527, 0.00012708356, 0.00015042936, 0.00028141774, 0.0001343156, 0.00029822375, 0.0015500495, 0.00010557584, 0.00019712957, 0.0002865965, 0.00012772986, 0.00015849234, 0.00024274422, 9.095324e-05, 0.00090010744, 0.0001036338]"
1793,no_relation,"[0.978392, 0.0064854184, 0.006334794, 0.0006307085, 0.0002739374, 0.000548803, 9.407532e-05, 0.002034319, 5.2874493e-05, 0.00055893324, 0.00040044042, 0.00016692744, 6.937818e-05, 0.00028475423, 0.000106170424, 8.2573715e-05, 7.0652684e-05, 0.00019748572, 0.00029842468, 0.0003079359, 0.0014800543, 0.00027313965, 0.00023157684, 9.435197e-05, 0.0001237478, 8.5538195e-05, 8.066427e-05, 7.650488e-05, 0.000108733075, 5.503554e-05]"
1794,no_relation,"[0.9989048, 3.4489567e-05, 6.4053354e-05, 1.9588224e-05, 2.2143953e-05, 2.5901993e-05, 2.0335594e-05, 6.738968e-05, 1.12698e-05, 1.183927e-05, 1.8254214e-05, 1.6486905e-05, 1.066288e-05, 3.316456e-05, 1.5676618e-05, 1.6107642e-05, 2.0012685e-05, 1.1329587e-05, 5.2057232e-05, 2.4280676e-05, 0.00018878646, 4.4830755e-05, 0.00027586112, 1.4497797e-05, 2.3857438e-05, 1.1636472e-05, 6.5076288e-06, 1.235454e-05, 9.576009e-06, 1.2219599e-05]"
1795,per:spouse,"[0.005310326, 0.00017086107, 8.988696e-05, 9.42374e-05, 0.000108495435, 6.540427e-05, 0.000100884296, 0.00013605211, 3.7614896e-05, 8.4568164e-05, 0.00017823388, 4.7251327e-05, 0.00022182388, 0.000111773574, 0.0004182487, 2.3851204e-05, 9.691822e-05, 0.99168617, 8.387516e-05, 7.092176e-05, 0.00013744149, 0.00012287521, 0.00013062135, 6.105821e-05, 5.6879897e-05, 7.4840325e-05, 3.732427e-05, 7.039602e-05, 6.710518e-05, 0.00010417628]"
1796,org:top_members/employees,"[0.055565186, 0.8827993, 0.04626777, 0.0017279944, 0.0010452063, 0.00054580794, 0.00065824256, 0.0029706804, 0.00022145154, 0.0016725408, 0.00032437383, 0.00039745137, 0.00020868046, 0.00018458113, 0.00010115215, 0.00021675529, 0.0001476618, 0.00034239146, 0.00024160583, 0.0008493384, 0.0009335932, 0.00023410431, 0.00040325898, 0.00044702712, 0.00021926535, 0.00014792227, 0.0003536623, 0.0002188085, 0.0004215027, 0.00013264536]"
1797,per:origin,"[0.0077174064, 0.00018613234, 0.00019770271, 0.00013815478, 0.0004193617, 0.00033063017, 0.07562392, 0.0002118863, 0.00039635453, 0.00028606714, 0.00021941477, 0.01501969, 0.00054519443, 0.00037801705, 0.00014375978, 0.8888431, 0.000110105735, 6.299488e-05, 0.00019486921, 0.00040902395, 0.00018267674, 0.00018098053, 0.00016955285, 0.0002651804, 0.00013359297, 0.00013617486, 0.0065783453, 0.0005310111, 9.955196e-05, 0.00028928244]"
1798,no_relation,"[0.54603577, 0.0007630482, 0.0010809373, 0.00029614932, 0.0009883739, 0.0005598067, 0.00033935974, 0.0017276064, 0.00015931872, 0.00028381773, 0.00010199014, 5.9017286e-05, 0.00012225797, 0.00023141177, 9.548431e-05, 0.00012129337, 0.00017300365, 0.00013768137, 0.0002865012, 0.000669799, 0.4439919, 0.00024183013, 0.00027325554, 0.00016386205, 0.00022501656, 0.0002932411, 0.00017097832, 0.00011286793, 0.00021154534, 8.283495e-05]"
1799,per:employee_of,"[0.0039056244, 0.0015592104, 0.00023221743, 0.00018700755, 0.002695675, 0.00031107187, 0.79399884, 0.00046635623, 0.00042359138, 0.00029900513, 0.00024382638, 0.103759624, 0.0011537155, 0.00044100021, 0.00046355248, 0.08319119, 0.00028564033, 0.00017662952, 0.00032074194, 0.00035288633, 0.00022467697, 0.00016781643, 0.00021873221, 0.00057334296, 0.0001542254, 0.000124311, 0.0029641609, 0.00040579238, 0.00024414167, 0.00045552655]"
1800,no_relation,"[0.9899367, 0.00066889136, 0.0005208132, 0.0025855263, 0.00016335388, 0.0005012773, 6.95665e-05, 0.00016654238, 7.630147e-05, 5.165406e-05, 6.7590525e-05, 6.374084e-05, 3.4668912e-05, 9.92134e-05, 5.971941e-05, 8.1412734e-05, 4.6686433e-05, 4.412593e-05, 0.00012971349, 0.00021850473, 0.003718456, 0.000104409766, 0.00012221462, 5.2611096e-05, 6.040602e-05, 7.418384e-05, 8.019358e-05, 5.9422568e-05, 0.000107083, 3.5072593e-05]"
1801,no_relation,"[0.96958166, 0.00051632297, 0.0049332264, 0.00014378836, 0.00013219031, 0.00031775833, 9.720971e-05, 0.0140800495, 8.9296394e-05, 0.00013736235, 7.343647e-05, 0.00012767928, 0.00010642932, 0.00018105739, 0.000103303195, 0.00013068378, 7.779239e-05, 5.1352064e-05, 0.00011860148, 0.0008497558, 0.0073030563, 0.00011306492, 0.00021374217, 6.884837e-05, 9.0896756e-05, 5.9710153e-05, 7.489159e-05, 6.564253e-05, 9.228582e-05, 6.893082e-05]"
1802,org:member_of,"[0.40473363, 0.00094999996, 0.0009188299, 0.00029004697, 0.0008349594, 0.0006493399, 0.0002611207, 0.0023939754, 0.00015422249, 0.00030209858, 0.000116517636, 9.074014e-05, 0.00015022155, 0.00025670236, 0.00010269563, 0.00015877622, 0.00018979787, 0.00015196622, 0.0002974198, 0.00065245293, 0.5843263, 0.00022696397, 0.00030617177, 0.00021086962, 0.00023098134, 0.00033950622, 0.00021844466, 0.0001673766, 0.00023927736, 7.852194e-05]"
1803,no_relation,"[0.9941155, 0.00012366232, 0.000403234, 5.514011e-05, 5.6050387e-05, 8.089233e-05, 6.1369974e-05, 0.0004291338, 2.6761814e-05, 0.00012768542, 2.3676077e-05, 2.2479577e-05, 2.2912476e-05, 4.3324737e-05, 2.0109479e-05, 2.7927103e-05, 1.8469904e-05, 1.1195633e-05, 5.6210978e-05, 6.6199944e-05, 0.0039166645, 3.0063129e-05, 5.4323467e-05, 4.0501884e-05, 4.0373925e-05, 4.732509e-05, 2.3973469e-05, 1.0739845e-05, 2.7591032e-05, 1.6411643e-05]"
1804,no_relation,"[0.87616265, 0.10417729, 0.0042052255, 0.003240596, 0.0003136538, 0.00035465352, 0.00019157672, 0.000971463, 0.0001266826, 0.0005164483, 0.00031450955, 0.00014337068, 0.000133919, 0.0003555204, 0.00019525654, 9.970008e-05, 0.00013887562, 0.00041209735, 0.00036611437, 0.00061631424, 0.004664623, 0.00042234155, 0.0003413997, 0.00017942097, 0.00024347297, 0.00018369262, 0.00018031827, 0.00014166792, 0.0005064714, 0.00010057638]"
1805,no_relation,"[0.9970535, 0.00018185323, 6.924325e-05, 0.00013371806, 4.691895e-05, 2.361876e-05, 0.00018217054, 7.263977e-05, 0.00016256585, 2.3963352e-05, 4.0401286e-05, 0.00023389512, 6.4134765e-05, 0.0001024171, 9.062116e-05, 0.00041740673, 1.4968992e-05, 2.2380675e-05, 3.3352095e-05, 0.0005197131, 0.00010131111, 5.263541e-05, 4.5587218e-05, 5.8272035e-05, 2.8264181e-05, 4.60688e-05, 3.9720944e-05, 6.914302e-05, 2.1931117e-05, 4.7510108e-05]"
1806,no_relation,"[0.9819224, 0.00023942578, 0.0044398936, 0.0002801291, 0.00013283141, 0.00021052334, 6.710288e-05, 0.0059757777, 5.8715963e-05, 4.5225897e-05, 4.9799663e-05, 8.937204e-05, 7.771371e-05, 0.00010778774, 8.600927e-05, 5.185793e-05, 5.390428e-05, 4.4111643e-05, 5.1951833e-05, 0.00016850399, 0.0054088635, 4.9128637e-05, 7.1847666e-05, 4.600856e-05, 4.9948056e-05, 3.629376e-05, 4.1120566e-05, 6.531556e-05, 4.4569173e-05, 3.3830955e-05]"
1807,no_relation,"[0.9851391, 0.00017771439, 0.0061745127, 0.0001118585, 7.135434e-05, 0.0002830059, 4.1844927e-05, 0.00062650663, 3.306392e-05, 4.3554148e-05, 4.0595925e-05, 2.7329905e-05, 3.871319e-05, 0.000122014535, 6.7249544e-05, 1.6983933e-05, 4.594386e-05, 4.853111e-05, 6.716392e-05, 0.00013879457, 0.006256331, 6.890331e-05, 0.00013354656, 3.4284025e-05, 4.3215787e-05, 4.0616756e-05, 2.506735e-05, 2.7346381e-05, 2.8534649e-05, 2.6311729e-05]"
1808,no_relation,"[0.99415094, 7.879552e-05, 9.9282806e-05, 0.00013266341, 0.00024288236, 4.0137453e-05, 0.0018149036, 7.129827e-05, 0.00015857982, 2.0043319e-05, 3.2864533e-05, 8.1845974e-05, 0.000100360725, 8.915795e-05, 0.0017251485, 0.0003283914, 6.5617554e-05, 1.9450546e-05, 4.765345e-05, 6.3083986e-05, 0.00019461002, 4.4673176e-05, 4.5097295e-05, 4.9754755e-05, 7.2268784e-05, 6.95073e-05, 3.5545578e-05, 6.938868e-05, 2.6008154e-05, 2.9985289e-05]"
1809,no_relation,"[0.89212966, 0.00043065814, 0.0014913582, 0.100966424, 0.00036127612, 0.00028465528, 7.358206e-05, 0.00020658554, 0.00023778304, 0.00010280224, 9.1260496e-05, 0.000103450846, 4.9483646e-05, 0.000108535976, 0.00013774286, 0.00010928547, 0.00015522305, 0.00013247223, 0.0004572467, 0.00020213456, 0.0007819525, 0.00011125224, 0.000244452, 0.00012532163, 0.00014895402, 0.00016816506, 0.00017524378, 0.00015607047, 0.00018273565, 7.4187185e-05]"
1810,org:member_of,"[0.06369814, 0.001085075, 0.001677499, 0.00020269287, 0.0005006717, 0.0011046142, 0.00029728573, 0.37518647, 0.00015374906, 0.0003796166, 0.0001918525, 0.0003013785, 0.0002987558, 0.00032688814, 0.00026595063, 0.00018173846, 0.0002518897, 0.00014702309, 0.0003260601, 0.0006257859, 0.55034125, 0.00029577306, 0.00030005883, 0.00021318888, 0.00028209126, 0.00023954351, 0.00038735205, 0.00017676978, 0.00033225477, 0.00022863648]"
1811,org:top_members/employees,"[0.30322897, 0.656492, 0.021561945, 0.0014754843, 0.000800335, 0.00038537412, 0.00068786606, 0.0015539897, 0.00021057423, 0.0034323365, 0.00063361094, 0.0004457699, 0.0002459404, 0.00031079823, 0.00022507214, 0.00043656427, 0.00015135769, 0.00027378034, 0.00026517728, 0.0023709664, 0.0013804695, 0.00039668666, 0.00061645574, 0.000585696, 0.0002686791, 0.0001553957, 0.0003931069, 0.00018155733, 0.00070582656, 0.00012821888]"
1812,per:colleagues,"[0.021375334, 5.767705e-05, 0.00014816005, 0.00016929288, 0.0002933891, 0.00010749421, 0.0013232263, 0.00011245257, 0.00024211447, 7.917967e-05, 0.0001521711, 0.00012368793, 0.0010793583, 0.00013305183, 0.9712332, 0.00010653794, 0.001205559, 0.00043947322, 0.00016125363, 9.740668e-05, 0.00021274865, 0.00010571349, 0.000116870964, 4.7047575e-05, 0.00011101734, 0.00015105444, 7.76999e-05, 0.00017461718, 5.4967426e-05, 0.00030818337]"
1813,no_relation,"[0.9931217, 0.00019532359, 0.0016441976, 0.000116422125, 5.429219e-05, 0.00057645177, 5.7608842e-05, 0.0002352238, 3.0131048e-05, 2.065819e-05, 2.4466228e-05, 2.3187986e-05, 2.1359614e-05, 7.473333e-05, 6.524433e-05, 1.6764201e-05, 2.5989677e-05, 1.943949e-05, 4.2897078e-05, 0.00015166317, 0.0031841397, 4.9308223e-05, 4.221833e-05, 2.7828157e-05, 3.6959005e-05, 4.5660483e-05, 1.8115761e-05, 1.4153796e-05, 4.260829e-05, 2.1236587e-05]"
1814,per:colleagues,"[0.009904275, 4.733851e-05, 6.444001e-05, 8.537345e-05, 0.000100721045, 7.66349e-05, 0.0002742029, 7.9569145e-05, 0.00012445885, 5.026439e-05, 0.000102315076, 8.472047e-05, 0.00014713894, 9.474543e-05, 0.98644626, 9.98074e-05, 0.0010024915, 0.0002417599, 9.208554e-05, 6.4593645e-05, 0.00014022019, 5.8686845e-05, 6.1033857e-05, 3.004852e-05, 7.018813e-05, 7.905625e-05, 5.182742e-05, 0.00010945737, 4.567089e-05, 0.00017063256]"
1815,no_relation,"[0.92364156, 0.00024366479, 0.0005102796, 0.00028395758, 0.0012706547, 0.00052885816, 0.036694646, 0.0005190125, 0.017419752, 0.00018358434, 0.00014960943, 0.0017451586, 0.0010197965, 0.00022869524, 0.000496523, 0.008917321, 0.00023272907, 0.00018944248, 0.00027341262, 0.00056837674, 0.0014418692, 0.00030300813, 0.0003560848, 0.00047977932, 0.00024029995, 0.00067754806, 0.00059162255, 0.00026423595, 0.0001532032, 0.00037525603]"
1816,org:product,"[0.2380446, 0.0030103065, 0.0013323363, 0.7443376, 0.0010420048, 0.00048651922, 0.000167149, 0.00032371236, 0.0014162435, 0.0003260909, 0.0002867905, 0.00017298147, 0.00015906087, 0.00057310343, 0.00036222185, 0.00040094668, 0.0001413685, 0.00043759347, 0.0005915154, 0.0007808029, 0.0014922414, 0.00028260233, 0.00046632806, 0.00043933946, 0.0004896764, 0.0006585556, 0.0005851048, 0.00042695474, 0.0004164465, 0.00034977362]"
1817,org:product,"[0.04189364, 0.00027950353, 0.0005411114, 0.95220715, 0.00039549175, 0.00014507215, 5.557327e-05, 8.2863415e-05, 0.0003481033, 9.751356e-05, 9.8890334e-05, 0.000104342784, 6.168148e-05, 0.00011662179, 0.00024288481, 0.00016389207, 0.00016313608, 0.0001588604, 0.00054676796, 0.00014473358, 0.00022343505, 9.893655e-05, 0.00022542212, 0.00016455188, 0.00023744558, 0.00038688508, 0.0003921409, 0.00016769773, 0.00015186636, 0.00010387148]"
1818,org:place_of_headquarters,"[0.0027350006, 0.0002734849, 0.00071807136, 6.414282e-05, 0.00018585917, 0.00040290103, 9.397773e-05, 0.9561529, 7.18136e-05, 0.00018276807, 7.904342e-05, 0.000115569, 0.00020890334, 0.00015148192, 6.531991e-05, 0.00010627056, 0.00014184273, 8.1608465e-05, 0.00014908802, 0.00021275943, 0.036714837, 0.00012431614, 0.00017722127, 9.688168e-05, 0.00010455457, 8.4546446e-05, 0.00014764932, 8.99691e-05, 0.00014274147, 0.00012441777]"
1819,per:title,"[0.09025488, 0.0031167148, 0.00021944006, 0.000297399, 0.8803545, 0.0001642366, 0.0020672819, 0.00016871827, 0.0006542638, 0.0004256004, 0.00011379321, 0.0002608939, 0.015469545, 0.00019557668, 0.0010799662, 0.00052720564, 0.00050376815, 0.0006012454, 0.00031739974, 0.00021721428, 0.00018028298, 0.00048272606, 0.00023666924, 0.0002511673, 0.0004281337, 0.0001253247, 0.00015163292, 0.0001276417, 0.0007142145, 0.00029242202]"
1820,no_relation,"[0.9816943, 0.0022291546, 0.0010478788, 0.00014689322, 0.00019204496, 0.00023121586, 0.00012481883, 0.0029279492, 3.667833e-05, 0.00012810827, 5.2150015e-05, 0.00011175613, 4.1263655e-05, 6.9627284e-05, 4.9304388e-05, 0.000113318194, 3.0915133e-05, 5.3431744e-05, 9.1408976e-05, 0.00023999807, 0.0099495165, 5.828539e-05, 8.710319e-05, 7.036838e-05, 4.028346e-05, 3.229778e-05, 4.4642697e-05, 2.511863e-05, 5.2718013e-05, 2.734938e-05]"
1821,no_relation,"[0.828592, 0.10393759, 0.03727591, 0.0016332741, 0.0006005019, 0.0003697042, 0.0056171836, 0.00073575485, 0.00019917684, 0.00064694, 0.00044911634, 0.0003696064, 0.0002374756, 0.0008014852, 0.000608539, 0.00073130056, 0.00028477566, 0.0003004824, 0.0002677938, 0.0041697966, 0.0068436726, 0.0005426889, 0.0004197812, 0.0020870895, 0.00047840632, 0.00027394234, 0.00036841832, 0.00025061308, 0.000666214, 0.00024078254]"
1822,no_relation,"[0.99601305, 8.11746e-05, 0.0001682081, 0.00016071484, 8.967532e-05, 4.9554452e-05, 0.00017040104, 0.001395069, 4.4791952e-05, 1.9768346e-05, 1.5098719e-05, 0.00026273672, 2.9603525e-05, 4.737962e-05, 7.923236e-05, 0.0002683609, 2.749061e-05, 2.3503091e-05, 3.2775773e-05, 4.9739057e-05, 0.0006429838, 2.8485347e-05, 4.140714e-05, 4.54494e-05, 2.4470599e-05, 3.5566944e-05, 3.968763e-05, 6.0256454e-05, 3.4346587e-05, 1.9049563e-05]"
1823,org:product,"[0.28293842, 0.007938182, 0.31387857, 0.36137953, 0.0005856012, 0.0023298515, 0.00030324075, 0.011659149, 0.0004485635, 0.0011390278, 0.00052851276, 0.0007726026, 0.0006225808, 0.00094653986, 0.00039797832, 0.00038154382, 0.0011853551, 0.0005551718, 0.0010321429, 0.0024601934, 0.0013174268, 0.000506661, 0.0008631339, 0.0006324104, 0.00079702085, 0.00069077034, 0.0012597432, 0.0007423956, 0.0010565539, 0.0006510265]"
1824,per:employee_of,"[0.0022321164, 0.0005124963, 0.00010510636, 4.6871013e-05, 0.003545495, 8.5427404e-05, 0.9860665, 0.00014637102, 0.000117951655, 7.46671e-05, 4.6562134e-05, 0.0032352244, 0.00015712429, 0.00011449943, 7.497649e-05, 0.0020677848, 7.4089e-05, 4.8601545e-05, 7.714109e-05, 6.4150496e-05, 0.00020505086, 3.0083942e-05, 4.9648304e-05, 0.0003125114, 4.6645644e-05, 3.0387833e-05, 0.00020554897, 7.68641e-05, 4.4764747e-05, 0.00010538931]"
1825,org:top_members/employees,"[0.0017915843, 0.9958532, 0.00026345148, 7.877936e-05, 0.00023563289, 0.00010519087, 0.00012987257, 0.00014950708, 4.0954317e-05, 0.00017865555, 4.6602192e-05, 5.6650886e-05, 2.594003e-05, 2.2720174e-05, 1.3468038e-05, 2.8614533e-05, 2.7781913e-05, 8.741988e-05, 7.156769e-05, 0.00010618082, 0.0002002424, 5.1753133e-05, 5.9014437e-05, 5.9859176e-05, 4.0937797e-05, 1.9072844e-05, 4.4441033e-05, 3.0482708e-05, 0.0001553565, 2.4968942e-05]"
1826,no_relation,"[0.8344474, 0.00042452515, 0.00040112014, 0.0003591664, 0.00057989446, 0.00019889703, 0.015009613, 0.00089915656, 0.0013798871, 0.00033837833, 0.00019883331, 0.023227926, 0.00030547244, 0.00038675888, 0.0007662239, 0.114669465, 0.00015486614, 7.4950185e-05, 0.0002391159, 0.001526707, 0.00032672723, 9.322551e-05, 0.00027299614, 0.0003340042, 0.00030066154, 0.00018523372, 0.0013583126, 0.00086422445, 0.00021197875, 0.00046436395]"
1827,no_relation,"[0.99942136, 3.574724e-05, 3.383393e-05, 1.5219825e-05, 1.904949e-05, 1.8138293e-05, 2.6036721e-05, 5.7866222e-05, 1.313284e-05, 7.126949e-06, 6.6510283e-06, 1.2678181e-05, 7.856343e-06, 1.785959e-05, 3.4015076e-05, 1.3781356e-05, 1.3757966e-05, 5.089322e-06, 2.483006e-05, 3.4153156e-05, 7.964479e-05, 1.3407543e-05, 2.810225e-05, 9.937287e-06, 1.2731773e-05, 1.1483531e-05, 5.0516e-06, 5.8229516e-06, 8.53543e-06, 7.0801375e-06]"
1828,org:place_of_headquarters,"[0.006765131, 0.00036084105, 0.0018710495, 9.6101285e-05, 0.00027841158, 0.00082271936, 8.025513e-05, 0.93740386, 0.0001000973, 0.00020958786, 0.00011268472, 0.0001044663, 0.00037197667, 0.00021998014, 9.611008e-05, 5.6554116e-05, 0.00023623797, 9.824779e-05, 0.00017230069, 0.00030565346, 0.04872167, 0.00020850355, 0.00021539273, 8.827248e-05, 0.00019588403, 0.0001335571, 0.00015647082, 0.0001208216, 0.00021243491, 0.00018479774]"
1829,org:product,"[0.018420495, 0.00041717535, 0.0007016898, 0.9762586, 0.00018231466, 0.00012002723, 4.9003338e-05, 9.65587e-05, 0.0002870686, 8.78845e-05, 8.353758e-05, 7.091088e-05, 7.655552e-05, 0.00013178213, 0.00018352373, 0.00013838084, 0.00019905322, 0.00013038391, 0.00050054793, 0.00011465569, 0.00021067362, 9.796318e-05, 0.0002025646, 9.108932e-05, 0.00011462726, 0.0002857973, 0.00032051213, 0.00012845556, 0.00021725087, 8.103314e-05]"
1830,no_relation,"[0.95529634, 0.00036062385, 0.00034926308, 0.00051329046, 0.0005975452, 9.721368e-05, 0.021291558, 8.626333e-05, 0.0001437542, 0.00011863539, 0.00012003487, 0.00022912124, 0.00042568272, 0.0001386589, 0.01742835, 0.00060173724, 0.00024957053, 0.00014955272, 0.000107094565, 0.00014482226, 0.0005887405, 9.982349e-05, 8.969472e-05, 0.00012812445, 0.0001026091, 0.00012258082, 0.00010574568, 0.00012308314, 9.688512e-05, 9.364288e-05]"
1831,org:product,"[0.10312961, 0.0012486516, 0.013873701, 0.8682649, 0.0005406868, 0.0021185635, 8.585062e-05, 0.0006409001, 0.00053924514, 0.00017015712, 0.00020923557, 0.00015788236, 0.00012504493, 0.00027999186, 0.00021080462, 0.0001216101, 0.00035457851, 0.00036563192, 0.001373065, 0.00031865554, 0.0021919147, 0.000263224, 0.0005019044, 0.0003055444, 0.00040991287, 0.00049160613, 0.00070312957, 0.00028175546, 0.00041908713, 0.00030306535]"
1832,no_relation,"[0.99840313, 0.00010033579, 0.00019985349, 0.00029722275, 7.100591e-05, 3.567954e-05, 0.000101975726, 2.9965375e-05, 8.289928e-05, 1.0728634e-05, 1.0415719e-05, 1.2176907e-05, 1.009605e-05, 2.1650643e-05, 3.7822567e-05, 1.8497207e-05, 1.6420188e-05, 6.46443e-06, 2.065564e-05, 4.250385e-05, 0.00030708342, 2.0774072e-05, 2.3102155e-05, 2.7336733e-05, 1.529335e-05, 1.6757993e-05, 8.640486e-06, 1.7106335e-05, 2.1075935e-05, 1.3191802e-05]"
1833,no_relation,"[0.8754376, 0.0034226293, 0.052815683, 0.05965378, 0.0003273949, 0.00047035422, 0.00013842103, 0.0017096393, 0.00047295456, 0.00030588644, 0.00020461186, 0.0002853543, 0.00015312435, 0.00026475638, 0.00017423807, 0.00022390607, 0.00012476626, 9.657689e-05, 0.00022206531, 0.00064417574, 0.0007282262, 0.00014847903, 0.0002479972, 0.00028170753, 0.00018680062, 0.00017641169, 0.00032503938, 0.0002533595, 0.0003718841, 0.00013208504]"
1834,org:top_members/employees,"[0.09653085, 0.8937696, 0.0019271466, 0.0008071663, 0.00049145304, 0.0013406652, 0.00033318132, 0.0008159021, 0.00011967933, 0.00024303586, 0.00013526712, 0.00013794884, 8.6736145e-05, 9.840404e-05, 4.8245558e-05, 8.232346e-05, 0.00013711661, 0.00015697726, 0.000138577, 0.00023256401, 0.0007215244, 0.00015069816, 0.00016039504, 0.00021333885, 0.00016093698, 0.00011741356, 0.00013626188, 6.548456e-05, 0.0005269078, 0.00011422746]"
1835,per:employee_of,"[0.0024979783, 5.9493577e-05, 3.225298e-05, 1.9100004e-05, 0.00011527017, 3.132318e-05, 0.9951308, 2.4604164e-05, 9.431668e-05, 2.0286214e-05, 1.7241811e-05, 0.000103365564, 5.9847305e-05, 3.8205453e-05, 0.00016545106, 0.0010718026, 4.745884e-05, 2.5404099e-05, 4.3775915e-05, 2.1454465e-05, 6.551056e-05, 2.3979217e-05, 2.1326256e-05, 4.496862e-05, 3.2020886e-05, 3.1417596e-05, 4.0900297e-05, 2.2446593e-05, 2.8513852e-05, 6.9391994e-05]"
1836,org:product,"[0.07950344, 0.0014039287, 0.011170579, 0.89916164, 0.00034336818, 0.0004760494, 8.906561e-05, 0.0003047361, 0.00028831756, 0.00021517456, 0.00030634485, 0.00017106885, 0.00013094407, 0.0003801802, 0.00038869402, 0.0001558836, 0.0003154485, 0.0002627541, 0.00077687704, 0.00057447114, 0.00041994007, 0.00022961115, 0.00036325929, 0.0003085908, 0.00040162593, 0.0004164355, 0.00059119385, 0.0003945275, 0.0002013528, 0.00025449906]"
1837,no_relation,"[0.9484422, 0.009858707, 0.0004795674, 0.0019804535, 0.00048788055, 0.0010596592, 0.00017594153, 0.00047803705, 0.0002935161, 0.00060462207, 0.00031992924, 0.00021625414, 9.2065915e-05, 0.00023223576, 0.00015775433, 0.00024382424, 0.0003819188, 0.00021860287, 0.019538144, 0.00072479394, 0.003292442, 0.00061477127, 0.004286576, 0.00038469757, 0.0014682027, 0.0012147331, 0.00026695803, 0.00020083958, 0.0020272166, 0.00025742684]"
1838,org:member_of,"[0.020950615, 0.0008060191, 0.0040216953, 0.00020647445, 0.0003223317, 0.002161997, 0.00022576052, 0.28385285, 0.00015088989, 0.00041403662, 0.00017691223, 0.00014508821, 0.0003142429, 0.00027633287, 0.000115656534, 0.0001301514, 0.00023894623, 0.00014647446, 0.0002536138, 0.00056449935, 0.6824687, 0.0002381251, 0.00028473398, 0.00017214443, 0.0002641428, 0.00021144544, 0.00030657536, 0.00013421115, 0.00027163274, 0.00017378072]"
1839,org:product,"[0.40806708, 0.0023716327, 0.06546796, 0.5128226, 0.00017558971, 0.00037331856, 0.00028998082, 0.000587277, 0.00051425485, 0.00022600319, 0.00029686134, 0.0003896743, 0.0001897847, 0.00046251738, 0.00045805576, 0.00027156319, 0.00045616296, 0.00034206203, 0.0006566357, 0.0006581168, 0.0010621351, 0.00021913079, 0.0007870305, 0.00027801268, 0.0003113774, 0.00040150018, 0.00070679025, 0.00049942895, 0.00037174276, 0.00028569179]"
