id,pred_label,probs
2372,per:title,"[0.23192553, 0.014382803, 0.00594895, 0.0060231285, 0.511505, 0.004399621, 0.06426977, 0.0036485656, 0.00992529, 0.01649762, 0.0059452862, 0.009651608, 0.006275382, 0.0062693493, 0.015763532, 0.007110257, 0.0034974844, 0.009929986, 0.005416991, 0.0044159666, 0.004020473, 0.0064349407, 0.005084785, 0.006713703, 0.0065408032, 0.0045812083, 0.005292294, 0.005791093, 0.004124653, 0.008613983]"
2373,per:employee_of,"[0.002917077, 0.0031490014, 0.00391694, 0.002072855, 0.0035607747, 0.0018539913, 0.91708755, 0.0014243419, 0.0031542624, 0.0025396058, 0.0027497094, 0.00487347, 0.0020614297, 0.0030510982, 0.0024475413, 0.0027142023, 0.003185525, 0.0024181055, 0.002786853, 0.001570985, 0.0015928014, 0.0025435055, 0.002437747, 0.00825798, 0.0032791353, 0.002604182, 0.0026781345, 0.002381078, 0.001158555, 0.003531522]"
2374,no_relation,"[0.9375167, 0.0016511484, 0.0013688984, 0.0018015422, 0.0028552394, 0.0024205218, 0.002213776, 0.0018372497, 0.0021347743, 0.0015655757, 0.0022304826, 0.002738161, 0.0021566737, 0.001808972, 0.0015161836, 0.0020995021, 0.0022218165, 0.0030151457, 0.0016515147, 0.0016672796, 0.0009804334, 0.0023166158, 0.0025230774, 0.0017683348, 0.003768397, 0.0036015576, 0.0020886112, 0.002062038, 0.002206173, 0.0022135873]"
2375,per:children,"[0.0038460835, 0.00093148433, 0.0012205022, 0.0015076841, 0.0018173208, 0.001249675, 0.0017177144, 0.00078499457, 0.0009918706, 0.0010840087, 0.9585632, 0.0017426092, 0.0005577639, 0.0028793253, 0.0010707463, 0.0012850187, 0.0013998447, 0.0009755981, 0.0008594954, 0.001081053, 0.0009878807, 0.004761399, 0.0010624629, 0.0009734744, 0.0016370941, 0.00063352496, 0.0013413943, 0.0010120975, 0.00070926704, 0.0013153384]"
2376,per:spouse,"[0.07354344, 0.0025168236, 0.0044165817, 0.0021544332, 0.0021029871, 0.0023105836, 0.005121265, 0.003166075, 0.0038569733, 0.002078, 0.0022341402, 0.002767099, 0.0047539202, 0.0023072653, 0.010049284, 0.0024136747, 0.0034883933, 0.84069604, 0.0026108415, 0.0022746932, 0.0033128867, 0.0019061771, 0.0023918545, 0.0026482295, 0.002138856, 0.0020851356, 0.0022171482, 0.0027008734, 0.0026944533, 0.0030419575]"
2377,no_relation,"[0.93365073, 0.0063514826, 0.0015946967, 0.0055156434, 0.011484022, 0.0016841185, 0.0004664706, 0.0013686955, 0.0010968068, 0.0013987469, 0.0016344158, 0.0014146719, 0.0017114374, 0.001263028, 0.0011754587, 0.001718552, 0.0012813992, 0.002313051, 0.0012524456, 0.0020732966, 0.005200807, 0.0021736699, 0.0016759424, 0.0012487695, 0.0010693343, 0.0016827346, 0.0018284385, 0.0015642872, 0.0022568149, 0.000849983]"
2378,per:title,"[0.40022308, 0.0016258839, 0.0023564962, 0.003336315, 0.48939556, 0.0031236326, 0.0045667654, 0.0017877663, 0.0041027204, 0.0027814629, 0.0038908564, 0.0048655425, 0.004535761, 0.0021846343, 0.002860523, 0.02116554, 0.001579385, 0.004310938, 0.0032502175, 0.0017478507, 0.0031279908, 0.0034801906, 0.0047845803, 0.003174433, 0.0032018744, 0.0030753445, 0.0063954825, 0.0030361724, 0.0033012265, 0.0027318217]"
2379,no_relation,"[0.86549616, 0.007934395, 0.0025618172, 0.004503043, 0.0026516337, 0.002910441, 0.0017367259, 0.0049721883, 0.0031213013, 0.0031103736, 0.0028459819, 0.0042859386, 0.0042204913, 0.0023099834, 0.0018218348, 0.0013830528, 0.0025168415, 0.0022741053, 0.001410551, 0.0051090554, 0.0047857626, 0.0032039655, 0.0076134903, 0.0039711534, 0.021856098, 0.0026887984, 0.0029183931, 0.019871145, 0.002358574, 0.0035567516]"
2380,no_relation,"[0.9349341, 0.0010318733, 0.0008206218, 0.0017307632, 0.009897295, 0.0008153756, 0.009215771, 0.00082079833, 0.0020807332, 0.0023555567, 0.0017242532, 0.0015782572, 0.0013495319, 0.0012478566, 0.0030841834, 0.0037312128, 0.0014851487, 0.0013421725, 0.0016344601, 0.0007547071, 0.0013095066, 0.002141264, 0.0009817915, 0.0014312955, 0.0023724055, 0.003055554, 0.0021888507, 0.0016821526, 0.0015394754, 0.0016631569]"
2381,no_relation,"[0.952596, 0.0024764969, 0.0015473957, 0.00075621397, 0.00292372, 0.0010195073, 0.0020388872, 0.000929147, 0.001954831, 0.001191985, 0.0012389683, 0.0024537821, 0.0037244116, 0.0012649124, 0.0024209255, 0.0017531074, 0.0012402049, 0.0023873053, 0.0014904233, 0.00072780234, 0.00078877306, 0.0025218793, 0.0015007812, 0.0010312141, 0.0010106112, 0.0015881391, 0.0014289033, 0.001348803, 0.0012463033, 0.0013985691]"
2382,no_relation,"[0.93359005, 0.0019910128, 0.0023631698, 0.002779182, 0.0026217084, 0.0014791937, 0.0017111882, 0.0016090387, 0.0027073137, 0.004178601, 0.005236763, 0.0031323312, 0.0019808728, 0.002141258, 0.0020911123, 0.002367808, 0.002054921, 0.0022272791, 0.0028617699, 0.0015517044, 0.0009141232, 0.0022747363, 0.0025647674, 0.00146248, 0.0019682674, 0.002043493, 0.0017804186, 0.0020744426, 0.002051415, 0.0021895566]"
2383,per:title,"[0.0068728905, 0.0026514162, 0.0022341944, 0.002577373, 0.9237982, 0.0022299157, 0.00189818, 0.0025218758, 0.0026848686, 0.0026260577, 0.0023020222, 0.0022855666, 0.001440893, 0.003008462, 0.0014442541, 0.002252929, 0.0028890783, 0.0027950543, 0.002585172, 0.0024159027, 0.0023503564, 0.0031509837, 0.0026860365, 0.0028648705, 0.0024185511, 0.002681381, 0.0022210032, 0.00289991, 0.002637003, 0.0025755183]"
2384,no_relation,"[0.9262157, 0.0054576704, 0.0055405903, 0.003677811, 0.0010569032, 0.0021192161, 0.0005137522, 0.004924854, 0.0016756594, 0.0015569645, 0.0013736251, 0.00094214553, 0.0016615129, 0.0011294431, 0.0010396234, 0.0012711276, 0.0012544214, 0.0021401108, 0.0015032493, 0.008898915, 0.008055824, 0.0033423847, 0.0049341475, 0.001978675, 0.0013124892, 0.0013919115, 0.0011967875, 0.0014458905, 0.0012681206, 0.0011204291]"
2385,no_relation,"[0.9065614, 0.00083190936, 0.0007253863, 0.0015576732, 0.0022643572, 0.0017266157, 0.006320033, 0.007287992, 0.0039556376, 0.0017139094, 0.0020590269, 0.006794662, 0.0015371894, 0.0018086366, 0.0016845587, 0.020573495, 0.0015924512, 0.0013530499, 0.0014353119, 0.0017161011, 0.005876274, 0.0017646053, 0.0015844399, 0.0024553314, 0.0013458186, 0.0027928355, 0.0041437354, 0.0032922677, 0.0014329697, 0.0018123091]"
2386,per:title,"[0.016286612, 0.0011193532, 0.0014447334, 0.001789776, 0.92891335, 0.0013220285, 0.0049537695, 0.0013515821, 0.0016254731, 0.0021470832, 0.0019603453, 0.0033334228, 0.002172762, 0.0018103621, 0.0017827865, 0.0026598081, 0.0021440662, 0.0020781993, 0.0017904999, 0.0015220656, 0.0014956977, 0.0021088002, 0.0020509434, 0.002119118, 0.0015824231, 0.0016871382, 0.0017866798, 0.0016498949, 0.0018119133, 0.0014992651]"
2387,no_relation,"[0.9297872, 0.0020792447, 0.0013778808, 0.0016977115, 0.0033595893, 0.0022260393, 0.0020435876, 0.001335167, 0.0024506757, 0.0018053044, 0.0025724361, 0.0039427457, 0.0026593169, 0.0016355392, 0.0015693915, 0.0046005636, 0.0021964256, 0.0034843367, 0.0014803015, 0.0013970315, 0.0010047386, 0.0022041826, 0.004149046, 0.0025889403, 0.0034470286, 0.0032739665, 0.0027724637, 0.0023430598, 0.0026196803, 0.0018963859]"
2388,no_relation,"[0.84102553, 0.0034508673, 0.06689412, 0.0056379484, 0.0016634606, 0.0032584185, 0.00078450865, 0.020831298, 0.0013900237, 0.0022800702, 0.002109672, 0.004145978, 0.0014359169, 0.0018810575, 0.0015258711, 0.0022225145, 0.002061517, 0.0032572316, 0.0019081193, 0.007974798, 0.0023257316, 0.0019975943, 0.0045331344, 0.0015848425, 0.0017543401, 0.0021632696, 0.0021884511, 0.0024622835, 0.003335238, 0.0019161951]"
2389,no_relation,"[0.93953043, 0.0037843836, 0.0015807999, 0.0021802539, 0.0019923642, 0.0018946293, 0.000960564, 0.003010442, 0.0014871776, 0.002365843, 0.0023821814, 0.0017124118, 0.0021713914, 0.0014839297, 0.00091490726, 0.0012417927, 0.0019950108, 0.0017422852, 0.0019802304, 0.0020818217, 0.0024874348, 0.0022033984, 0.004331797, 0.0017237499, 0.002968529, 0.0020397995, 0.0018786038, 0.0017717099, 0.0023004177, 0.0018016503]"
2390,per:title,"[0.007268252, 0.0022584456, 0.0017781517, 0.0022420525, 0.92469865, 0.0026545548, 0.0014962298, 0.0023558817, 0.0031643636, 0.0029761645, 0.0021416678, 0.0018556829, 0.0031950371, 0.0019809068, 0.002018465, 0.0021914274, 0.0021102072, 0.0026097137, 0.0023751834, 0.0020648392, 0.002225027, 0.0028187837, 0.0023940874, 0.0024335799, 0.003328299, 0.0030105645, 0.0020207465, 0.0023203748, 0.0023406667, 0.0036721071]"
2391,no_relation,"[0.9282458, 0.0019959065, 0.0016930213, 0.002769734, 0.0029655334, 0.002522551, 0.0021963005, 0.0014028688, 0.0025838488, 0.0021996626, 0.0027294252, 0.003202414, 0.0026702478, 0.0022279883, 0.0024512522, 0.0028242036, 0.0028817188, 0.0040488364, 0.0020794573, 0.0018648749, 0.0012985977, 0.0026558186, 0.0019702434, 0.0024540813, 0.002416328, 0.004113432, 0.0027326925, 0.0021925461, 0.002264732, 0.002345904]"
2392,no_relation,"[0.9202939, 0.0015334091, 0.0019758039, 0.0019272111, 0.0034743883, 0.0015049719, 0.0031178615, 0.001158784, 0.0017447011, 0.001907175, 0.0065218816, 0.004608782, 0.0022256854, 0.0029751097, 0.0014312892, 0.0032284257, 0.0014821207, 0.012568469, 0.002023419, 0.0014302087, 0.0016923897, 0.002910274, 0.001569368, 0.0014955818, 0.0021395984, 0.0037657523, 0.0027206324, 0.0026387186, 0.0011922709, 0.0027418558]"
2393,no_relation,"[0.9321959, 0.00910292, 0.0031764072, 0.00453779, 0.0016358806, 0.0020285796, 0.0014705062, 0.0013127563, 0.0022042096, 0.003092479, 0.002804767, 0.0015303793, 0.0020668535, 0.0016154588, 0.0017776047, 0.0011673163, 0.0020893412, 0.002476184, 0.0013665765, 0.0016815383, 0.0042421967, 0.0023668462, 0.0012620081, 0.001457934, 0.0019156213, 0.0016961213, 0.0019679284, 0.00244892, 0.0019528233, 0.0013562553]"
2394,no_relation,"[0.9462362, 0.0023079284, 0.0017694943, 0.0013435856, 0.012223183, 0.0009588086, 0.001259142, 0.0006724135, 0.0015292529, 0.0011243108, 0.002236344, 0.0028465441, 0.0014188128, 0.00096180185, 0.002152179, 0.0011732632, 0.0007974481, 0.004906032, 0.0009314715, 0.00058479863, 0.0006938346, 0.0014568261, 0.0011164005, 0.0010474802, 0.0011276364, 0.00130968, 0.0014037007, 0.0018339031, 0.0011126671, 0.0014647249]"
2395,org:members,"[0.006255532, 0.0025320062, 0.96033084, 0.0039113187, 0.0012654745, 0.001813465, 0.00075665384, 0.0010775677, 0.001250011, 0.0011822131, 0.0013334047, 0.0009570306, 0.0011693779, 0.0010421767, 0.0005934852, 0.00046960855, 0.0011334367, 0.0013148045, 0.00086959737, 0.0006376837, 0.000943548, 0.001016805, 0.0011514334, 0.0008009838, 0.00073278014, 0.0012520475, 0.0007921286, 0.0008704702, 0.0019078542, 0.00063617155]"
2396,no_relation,"[0.9125562, 0.0017962058, 0.001317137, 0.0035829544, 0.0058236984, 0.0014065516, 0.012841678, 0.0006779229, 0.0020256748, 0.0018032719, 0.003210568, 0.00723512, 0.0014871263, 0.0031125387, 0.0034692064, 0.004661643, 0.001978804, 0.0024907957, 0.0025013923, 0.0012562303, 0.00090777606, 0.004117365, 0.0015135431, 0.0028012046, 0.0025167074, 0.0019562247, 0.0036310954, 0.0021431986, 0.0011857072, 0.003992486]"
2397,per:title,"[0.046843134, 0.0025228185, 0.0014729263, 0.0025733814, 0.8868131, 0.001790181, 0.002198714, 0.0017338996, 0.0035168652, 0.002318492, 0.0026846197, 0.005041087, 0.0017305173, 0.0022332512, 0.0027536212, 0.0035424007, 0.0020703885, 0.0023799776, 0.0023469806, 0.0018607562, 0.0018499753, 0.0024833046, 0.0021505377, 0.0023352248, 0.0022582277, 0.0022803876, 0.0020632446, 0.0023699505, 0.0016986545, 0.0020834543]"
2398,no_relation,"[0.39502773, 0.024696285, 0.0055585564, 0.004701425, 0.016554074, 0.004635796, 0.103554025, 0.0019651954, 0.020486481, 0.02399909, 0.010140116, 0.1797672, 0.011891616, 0.0056833825, 0.017042484, 0.048643876, 0.004753159, 0.007776851, 0.008667202, 0.0019497375, 0.0032992628, 0.01873081, 0.00606753, 0.010690158, 0.006902996, 0.0046115816, 0.013793012, 0.0075752945, 0.0065861405, 0.024248926]"
2399,no_relation,"[0.8405158, 0.0052651656, 0.06958023, 0.0041762497, 0.0026405319, 0.009228773, 0.0013272966, 0.007114647, 0.0017224838, 0.0042701075, 0.0029466492, 0.0026429496, 0.0021111858, 0.0023240703, 0.0021799041, 0.0016263875, 0.0020740563, 0.0024161139, 0.0052209212, 0.004101045, 0.0044542453, 0.0029912575, 0.00491163, 0.002187423, 0.0018354023, 0.0022278863, 0.00185587, 0.002298983, 0.0022698762, 0.0014828834]"
2400,no_relation,"[0.9418661, 0.0008275527, 0.0019988264, 0.0013419332, 0.0045056664, 0.0023011328, 0.0030004405, 0.0008398243, 0.0016784349, 0.001710622, 0.0021167102, 0.0048378357, 0.0018986766, 0.0013832009, 0.0024019643, 0.0030369004, 0.0021223377, 0.0021521656, 0.0010934765, 0.000996032, 0.001233958, 0.002450673, 0.0010881799, 0.0022280195, 0.0013219513, 0.0017203514, 0.002593194, 0.001746704, 0.0016149959, 0.0018922006]"
2401,no_relation,"[0.851232, 0.012065688, 0.06891957, 0.01278685, 0.0037380822, 0.0038043063, 0.0008781428, 0.00394321, 0.0017161684, 0.003348117, 0.0018395509, 0.001400848, 0.002044508, 0.0011199182, 0.002752689, 0.0010906267, 0.000880446, 0.0037102036, 0.002162848, 0.002173444, 0.0030013628, 0.0026714257, 0.0015319281, 0.0011254606, 0.0010848157, 0.0018810559, 0.001554458, 0.0019051697, 0.0022856311, 0.0013513586]"
2402,no_relation,"[0.92588013, 0.001109255, 0.0018762252, 0.0026011881, 0.0033499687, 0.0012433083, 0.00214011, 0.0012347338, 0.011761723, 0.002067938, 0.0029966459, 0.0028025694, 0.0021823435, 0.002409646, 0.004060767, 0.0027484046, 0.0021090282, 0.00244712, 0.0022503668, 0.0017708003, 0.0017722516, 0.002975879, 0.0019179961, 0.0027828647, 0.0012705053, 0.0023433333, 0.0019710576, 0.0021639278, 0.0021296113, 0.0016303353]"
2403,per:employee_of,"[0.0035326367, 0.0016517107, 0.0036617606, 0.0014914707, 0.0018358065, 0.0016123806, 0.94418025, 0.00132763, 0.0019665374, 0.0024848697, 0.002444729, 0.0010844627, 0.001412478, 0.0014872147, 0.0017625229, 0.003069035, 0.0020591847, 0.0013860209, 0.0014517094, 0.0014632515, 0.0013584457, 0.00165427, 0.0017517705, 0.0028356719, 0.0021603906, 0.0017648744, 0.0019371205, 0.0018599398, 0.0014969142, 0.0018148132]"
2404,org:place_of_headquarters,"[0.0095684575, 0.0034410905, 0.0042531528, 0.002272929, 0.0014202651, 0.0032030246, 0.0028781826, 0.8442436, 0.0015988965, 0.0023367635, 0.0018195194, 0.002439083, 0.0012975676, 0.0017571894, 0.0015150325, 0.0064495844, 0.001790628, 0.002148658, 0.0016076493, 0.003955535, 0.08305173, 0.001500531, 0.0022535706, 0.0015100386, 0.0020022015, 0.0017118962, 0.003055674, 0.0013653067, 0.0017033828, 0.0018487402]"
2405,no_relation,"[0.91532266, 0.0036813312, 0.0026723125, 0.0037541091, 0.0034735897, 0.0025732834, 0.0016654102, 0.002378905, 0.0024728787, 0.0024637417, 0.0029175668, 0.0027190614, 0.003417842, 0.001691548, 0.0015618398, 0.0020678954, 0.0029482923, 0.003953852, 0.0026242656, 0.0024594292, 0.004119898, 0.0032573803, 0.0039060654, 0.0028394242, 0.0036093758, 0.0030637893, 0.0039357245, 0.00273809, 0.002946458, 0.0027638925]"
2406,no_relation,"[0.5350807, 0.009031328, 0.030608177, 0.0030123512, 0.0020779166, 0.003203373, 0.0013126527, 0.33508417, 0.002952766, 0.004030368, 0.0028293927, 0.0050741085, 0.002757158, 0.0016697573, 0.0017399046, 0.0012045073, 0.0028836832, 0.0025340028, 0.0032276416, 0.004649872, 0.019086057, 0.0027543707, 0.0032842052, 0.0028006327, 0.0023921283, 0.0024288245, 0.0027211679, 0.0035743534, 0.003931146, 0.0020634143]"
2407,no_relation,"[0.9259127, 0.0058409222, 0.0020690416, 0.003463425, 0.007442521, 0.0036647713, 0.0010915849, 0.0022979125, 0.0016514357, 0.002943382, 0.002737725, 0.0012121476, 0.001904953, 0.0017158666, 0.0006557156, 0.004260959, 0.0012525106, 0.0026712657, 0.0019426118, 0.0017992276, 0.0038753913, 0.002342656, 0.0023834936, 0.0018814375, 0.0017035321, 0.0024356889, 0.0030000813, 0.0014989317, 0.0030149585, 0.0013330993]"
2408,no_relation,"[0.92780596, 0.027654665, 0.001268347, 0.0034008862, 0.0025653797, 0.0010427713, 0.0004099117, 0.001985435, 0.0012117793, 0.0027052793, 0.0013621731, 0.0010568345, 0.0009975358, 0.00082531106, 0.0014555844, 0.0008016012, 0.0010224999, 0.001891872, 0.0014268885, 0.0020875942, 0.0052091572, 0.001493683, 0.0010585048, 0.0011870309, 0.0012462467, 0.0012765977, 0.0013912204, 0.001311892, 0.0016312805, 0.0012160419]"
2409,no_relation,"[0.9173255, 0.0020389997, 0.0017565235, 0.0013728169, 0.0028371504, 0.0014495688, 0.0026628196, 0.0014271878, 0.0034810721, 0.0016516764, 0.001680762, 0.0020306958, 0.0034039263, 0.001291229, 0.02592615, 0.0034627637, 0.0015625183, 0.004211875, 0.0014233487, 0.001213859, 0.0010903507, 0.0022164837, 0.0014076096, 0.0016431265, 0.0019833758, 0.0017766452, 0.0019568563, 0.0018056346, 0.0023361342, 0.0015733464]"
2410,no_relation,"[0.74617124, 0.003362327, 0.0029181647, 0.0014280047, 0.0031960434, 0.0030804758, 0.0072159874, 0.0025956477, 0.004213102, 0.002640639, 0.004002937, 0.0031559796, 0.01934965, 0.0023662928, 0.12688945, 0.0030227876, 0.022341138, 0.0043651955, 0.0039889, 0.0028326283, 0.0020008872, 0.0017737187, 0.0024471679, 0.0049463534, 0.0024990125, 0.0030900943, 0.0029918463, 0.0038053785, 0.00395974, 0.003349139]"
2411,no_relation,"[0.90465236, 0.0024220613, 0.0034284506, 0.007290277, 0.0021152834, 0.0020199523, 0.0013282921, 0.015231028, 0.0012210652, 0.0026152863, 0.0023497902, 0.0047857133, 0.0022864216, 0.0016836523, 0.0013865674, 0.0043748524, 0.0023756814, 0.002511149, 0.0017838499, 0.0044771647, 0.009410306, 0.00214213, 0.002407601, 0.0016706544, 0.0023400055, 0.0023691505, 0.0032448387, 0.0027748304, 0.0016508733, 0.001650745]"
2412,no_relation,"[0.92864394, 0.002238559, 0.001979208, 0.0030452241, 0.0025730012, 0.004360075, 0.0012782158, 0.0012200002, 0.002163841, 0.002102316, 0.0035392167, 0.0026225548, 0.0021055895, 0.0026085738, 0.0029594018, 0.0023369193, 0.00289739, 0.0030128132, 0.0021318037, 0.0017210406, 0.0028175593, 0.002645884, 0.0029844735, 0.0021382563, 0.0019904564, 0.0022634005, 0.0024140035, 0.0026982932, 0.002141842, 0.0023660834]"
2413,no_relation,"[0.9286097, 0.0006620888, 0.0084416475, 0.0017958673, 0.004751752, 0.0012162715, 0.009964398, 0.0009677483, 0.0032576644, 0.0013392493, 0.0022302736, 0.004985748, 0.0017997103, 0.0014460396, 0.0027364753, 0.002493317, 0.0019037666, 0.002009517, 0.001100099, 0.000900241, 0.0005962662, 0.0018466254, 0.0011757744, 0.0026593292, 0.0013298356, 0.0015001228, 0.0017764468, 0.002077056, 0.0013471756, 0.003079783]"
2414,no_relation,"[0.7797704, 0.0030714392, 0.0025406966, 0.0020997312, 0.0016945808, 0.002397886, 0.0021824155, 0.0018622531, 0.0040390366, 0.001713406, 0.00474774, 0.0033045025, 0.0037990178, 0.0042864205, 0.1299334, 0.0043184943, 0.0027295013, 0.016398482, 0.002185946, 0.0013942618, 0.0019654199, 0.0045855525, 0.0019238509, 0.0030529213, 0.0027680697, 0.001687443, 0.002272103, 0.0022562635, 0.0027318113, 0.002287061]"
2415,no_relation,"[0.920929, 0.0033637274, 0.004300962, 0.0038438756, 0.0027174891, 0.0032461833, 0.001737764, 0.0015302388, 0.0019956154, 0.0019561902, 0.0027965615, 0.0017249848, 0.0024802557, 0.0018385657, 0.0017726213, 0.00168486, 0.0026841164, 0.002824104, 0.0016342439, 0.0025937401, 0.009964609, 0.002506955, 0.0030133298, 0.002644061, 0.0027107284, 0.0018773507, 0.0023204924, 0.0021241931, 0.002930946, 0.0022523268]"
2416,per:title,"[0.3699112, 0.00471498, 0.0034287798, 0.0030442527, 0.4985909, 0.004271597, 0.004397007, 0.003756135, 0.0034975337, 0.0045377864, 0.005655383, 0.0053222775, 0.010723988, 0.004247636, 0.003071931, 0.012039556, 0.0022373705, 0.0059415502, 0.0036699153, 0.002173646, 0.0050106235, 0.009092665, 0.0035462517, 0.0029810518, 0.003990165, 0.0036150762, 0.00540331, 0.004217598, 0.0035438156, 0.0033659518]"
2417,no_relation,"[0.9248644, 0.0015468318, 0.0018460561, 0.0040624393, 0.0033465251, 0.0024562033, 0.002067252, 0.0015129193, 0.008386116, 0.0018618793, 0.0045585064, 0.002085918, 0.0026318529, 0.0049335435, 0.0015146185, 0.0030668832, 0.0026543927, 0.0021098824, 0.0014475572, 0.0014331137, 0.0012370093, 0.00427832, 0.0015660335, 0.0023703882, 0.0018718102, 0.0028663916, 0.0018504802, 0.0021857794, 0.0016392925, 0.0017475815]"
2418,org:founded,"[0.006775196, 0.0018039737, 0.0013417915, 0.0017375287, 0.0017458927, 0.0011493007, 0.002469566, 0.0011756073, 0.00220402, 0.0017422942, 0.0018310911, 0.0018489565, 0.0015416481, 0.0016457047, 0.00191462, 0.0019219862, 0.0016228898, 0.0018906618, 0.94491184, 0.001434805, 0.0014592927, 0.0017324539, 0.0015228086, 0.0017398484, 0.001190407, 0.0016442254, 0.002489671, 0.0014401362, 0.0018551181, 0.0022166634]"
2419,no_relation,"[0.92227364, 0.0067642103, 0.0037277013, 0.0064809155, 0.00952677, 0.0040051155, 0.00060965965, 0.0020233074, 0.0021646258, 0.0024368963, 0.0020496033, 0.0011064417, 0.002779744, 0.0012354737, 0.0009170742, 0.0008328023, 0.0025154823, 0.002239514, 0.0015404662, 0.003042583, 0.0036477877, 0.0018509402, 0.0018582501, 0.003082133, 0.0016338142, 0.001954454, 0.0017631393, 0.0019978385, 0.0023144498, 0.0016251834]"
2420,no_relation,"[0.9022966, 0.0031722996, 0.0028310353, 0.007931437, 0.0043357383, 0.0036652167, 0.0015951195, 0.0023113915, 0.0035589437, 0.00247701, 0.0038355922, 0.0032809137, 0.0028440433, 0.0023824559, 0.0029329283, 0.0024978851, 0.0043783584, 0.004008394, 0.0024016704, 0.0032799172, 0.0043343226, 0.0039726575, 0.00368687, 0.002845899, 0.0036872812, 0.0030601332, 0.0031338704, 0.0027459804, 0.0036603436, 0.002855748]"
2421,no_relation,"[0.867731, 0.0050453213, 0.0021914048, 0.0012748464, 0.0012599555, 0.0027855271, 0.0049246526, 0.0016318734, 0.004467316, 0.0018297208, 0.003408822, 0.005470537, 0.021192074, 0.0019175236, 0.024010168, 0.0032427302, 0.0090084225, 0.00352366, 0.002454801, 0.0012555266, 0.0016110222, 0.009636578, 0.0024654525, 0.0024322625, 0.0028727178, 0.0026114602, 0.002559058, 0.0032857454, 0.0022049795, 0.0016948961]"
2422,per:place_of_residence,"[0.02403614, 0.0039782743, 0.0038977782, 0.0048646242, 0.010227564, 0.0044415174, 0.11098305, 0.054855127, 0.007377957, 0.006585953, 0.007150467, 0.4070976, 0.008224335, 0.0084580965, 0.0074334615, 0.19747475, 0.008395121, 0.00752817, 0.00574337, 0.002493246, 0.011445098, 0.0043140375, 0.007783229, 0.011442706, 0.006273321, 0.0049089566, 0.03641256, 0.0069814036, 0.009293015, 0.009899059]"
2423,no_relation,"[0.84800833, 0.0054339, 0.0167087, 0.018556278, 0.004339279, 0.0118945865, 0.0009549679, 0.0030150625, 0.0015223087, 0.0019536014, 0.040019676, 0.0010917876, 0.001980177, 0.004825014, 0.0013097877, 0.0013621912, 0.0039078286, 0.0011388145, 0.0021222124, 0.0017205083, 0.0045982916, 0.0042707035, 0.0018678836, 0.0018684056, 0.0025905557, 0.0025723493, 0.0025035935, 0.0015054718, 0.005106213, 0.0012514923]"
2424,no_relation,"[0.9241972, 0.003008965, 0.0029345613, 0.0024727986, 0.0028471835, 0.0075269127, 0.0022854223, 0.0017779121, 0.002734914, 0.0018312974, 0.0024107122, 0.00218386, 0.0022944252, 0.0013361042, 0.0015935386, 0.0017015852, 0.003140748, 0.0024566983, 0.002076581, 0.0018692096, 0.006074237, 0.0022215163, 0.0023322224, 0.0025445372, 0.0022867217, 0.0022041947, 0.002424984, 0.0028028537, 0.002294272, 0.002133809]"
2425,no_relation,"[0.725685, 0.005386734, 0.025162121, 0.0042733904, 0.00496372, 0.0034840999, 0.005515131, 0.08132388, 0.00472651, 0.003987837, 0.0052236733, 0.019423323, 0.0039516184, 0.0034373144, 0.003957268, 0.0019159464, 0.005444758, 0.0049826126, 0.004221744, 0.0036588262, 0.03547091, 0.0065470766, 0.004520937, 0.0054674004, 0.005363912, 0.004195829, 0.004018294, 0.0051404615, 0.0047034295, 0.003846226]"
2426,no_relation,"[0.38462058, 0.008046861, 0.0063674697, 0.043434724, 0.004937399, 0.0042129173, 0.021183353, 0.004948057, 0.27103785, 0.009166041, 0.0057172584, 0.011029341, 0.056497645, 0.0039049063, 0.01003162, 0.008261357, 0.00720795, 0.00847345, 0.005100694, 0.0032372673, 0.0042109108, 0.019621802, 0.00989241, 0.0067442297, 0.00696173, 0.01221704, 0.008470708, 0.009587526, 0.02956304, 0.01531394]"
2427,per:origin,"[0.0026754593, 0.0031483062, 0.0018326084, 0.0023843097, 0.0019788262, 0.0024325883, 0.061563626, 0.0026990687, 0.0020561707, 0.003459069, 0.0025934135, 0.12731509, 0.0023657638, 0.002571133, 0.0020244166, 0.7196783, 0.0025183447, 0.0023837695, 0.0024945526, 0.0017700866, 0.0030114492, 0.0020209195, 0.0027991803, 0.0029595788, 0.0022729046, 0.0014576381, 0.026638309, 0.003178011, 0.0025003464, 0.0032167484]"
2428,no_relation,"[0.49883583, 0.00487459, 0.0058868355, 0.0038514212, 0.27610034, 0.0055010184, 0.008660266, 0.003397326, 0.005275091, 0.0069874907, 0.0048930477, 0.017908016, 0.036014035, 0.0038860228, 0.04709915, 0.004652986, 0.0086763315, 0.0048602186, 0.0053234044, 0.003160102, 0.0027392649, 0.0050974865, 0.004484447, 0.005659417, 0.0037019562, 0.0029857194, 0.00462264, 0.00486992, 0.0059488844, 0.0040467884]"
