id,pred_label,probs
1151,org:dissolved,"[0.00951814, 0.002588176, 0.0019713854, 0.00038639232, 0.00054410286, 0.00032347403, 0.0008524487, 0.00064613816, 0.0019422439, 0.0007816781, 0.00022670512, 0.00019053233, 0.00073719263, 0.00044647546, 0.00022892987, 0.000532018, 0.0010692101, 0.1543669, 0.0026521413, 0.0013163554, 0.0008128166, 0.8088248, 0.0013537548, 0.004154109, 0.0010608895, 0.00046245105, 0.0005981639, 0.0009176752, 0.00049468613]"
1152,org:top_members/employees,"[0.9813519, 0.00051829463, 0.0048093973, 0.003279724, 0.00066664175, 5.1581894e-05, 0.00016122794, 0.0001604426, 0.00030661118, 0.00010440201, 7.958014e-05, 3.7298458e-05, 0.00012910827, 0.0003523585, 8.146732e-05, 0.00015741623, 0.00013171897, 8.6467815e-05, 0.0003103012, 0.001913046, 0.00010089388, 0.0004312051, 0.00025191915, 0.00011715329, 0.00012741733, 4.2099913e-05, 8.579493e-05, 0.004073718, 8.075444e-05]"
1153,per:title,"[0.00017483941, 8.731585e-05, 0.00051328604, 0.9794312, 8.571067e-05, 0.0029716592, 6.927518e-05, 0.0080857, 0.00020006325, 0.00026581835, 0.0004228107, 0.0005894559, 0.00013939413, 0.0015674845, 0.0013738762, 0.0003715837, 0.00024825436, 0.00015641922, 0.0001762107, 0.00020976688, 0.000450011, 0.0002677724, 0.00015764605, 0.000569788, 0.0002876288, 0.0002458418, 0.00034391056, 0.00017924797, 0.00035795974]"
1154,org:alternate_names,"[0.11442161, 0.025932968, 0.07518624, 0.0035762468, 0.74176365, 0.00022612384, 0.0013204544, 0.0007165178, 0.0013334127, 0.0022950885, 0.0002440211, 0.0035130742, 0.00186123, 0.0008685159, 0.00021831229, 0.0013405939, 0.0009889747, 0.0005283271, 0.0015224334, 0.010066629, 0.00088478136, 0.0014124966, 0.0007754974, 0.000997705, 0.0009263379, 0.0003414469, 0.0004195769, 0.0059063192, 0.00041146157]"
1155,org:product,"[0.00025160972, 0.0015875556, 0.9832923, 0.00025036125, 0.00061987696, 4.789323e-05, 0.00012904809, 0.010691211, 0.00011048853, 7.6682794e-05, 5.7770263e-05, 0.00014021725, 7.4687305e-05, 5.5665736e-05, 4.7381505e-05, 0.00011097514, 0.00013630194, 0.00015050462, 0.0003123031, 0.00028576452, 9.561985e-05, 0.00024342982, 9.386201e-05, 0.00021935748, 0.00013623541, 8.10723e-05, 0.00014097239, 0.00036933302, 0.00019151391]"
1156,per:title,"[0.0032811952, 0.0012518791, 0.001609801, 0.71641177, 0.00044463098, 0.14526388, 0.0010187649, 0.01526591, 0.0014686061, 0.00090965466, 0.015843062, 0.014581067, 0.0009702154, 0.015735129, 0.0256406, 0.0069010733, 0.0018628483, 0.0008595633, 0.0008495491, 0.0004902429, 0.0021472685, 0.0017052774, 0.0021678112, 0.0028270138, 0.0020751155, 0.0065338053, 0.0070750844, 0.0011243711, 0.003684871]"
1157,org:top_members/employees,"[0.98323685, 0.00087882497, 0.0008304313, 0.00048699498, 0.0004021375, 0.00010288031, 0.001494202, 9.913245e-05, 0.0017709463, 0.00014020933, 0.00017406784, 3.2786327e-05, 0.00010834537, 0.000109088556, 0.00018358316, 0.00021348077, 8.138502e-05, 0.00029243546, 0.00081995525, 0.0055788076, 9.3948416e-05, 0.001553724, 0.00021536532, 0.000117149284, 0.00021907751, 7.3957315e-05, 8.364109e-05, 0.0005225969, 8.40505e-05]"
1158,org:product,"[0.0018536012, 0.011940348, 0.5883866, 0.0021883459, 0.0049914722, 0.0017109559, 0.003524394, 0.009199794, 0.28231096, 0.0016175292, 0.002476091, 0.0021681378, 0.001300991, 0.000677587, 0.00058240775, 0.0025385255, 0.0028758242, 0.015818391, 0.004270214, 0.007996824, 0.0019549273, 0.018748151, 0.002207664, 0.008629756, 0.0058413236, 0.0019454049, 0.0057873824, 0.0020507479, 0.0044056308]"
1159,org:top_members/employees,"[0.9762541, 0.0028126119, 0.004356258, 0.0002760494, 0.0018608392, 3.8809525e-05, 0.0006085671, 0.00014490067, 0.002845766, 0.00029972193, 0.00012249617, 4.6630714e-05, 0.00014532582, 0.00020504234, 6.61463e-05, 0.00027216802, 0.00022673963, 0.00025705516, 0.0007525816, 0.004021019, 0.00022083928, 0.00083140645, 0.00014016851, 0.00017157043, 0.00016228105, 6.177566e-05, 0.00015914225, 0.0025385027, 0.00010165211]"
1160,org:top_members/employees,"[0.9981529, 2.5525733e-05, 4.9268252e-05, 2.5339461e-05, 3.4006523e-05, 2.1270349e-05, 2.778922e-05, 1.634841e-05, 4.143868e-05, 2.6432632e-05, 3.1782805e-05, 1.1072694e-05, 1.475514e-05, 3.0194382e-05, 1.969108e-05, 2.1479085e-05, 1.7625134e-05, 1.4611746e-05, 4.8451162e-05, 4.9581984e-05, 1.4329131e-05, 4.6125315e-05, 2.7492299e-05, 2.0485482e-05, 1.6300583e-05, 1.2995956e-05, 1.7841601e-05, 0.0011483525, 1.6524973e-05]"
1161,per:title,"[0.001775402, 3.972487e-05, 9.8032375e-05, 0.99053544, 5.547663e-05, 0.0024457197, 3.387908e-05, 0.00019323106, 6.7574285e-05, 3.4716388e-05, 0.0001806024, 0.00018112536, 3.099825e-05, 0.002333722, 0.0006111704, 0.00018881822, 9.613626e-05, 4.787057e-05, 6.600893e-05, 0.00010163933, 0.0002144101, 4.9293772e-05, 3.945424e-05, 6.104828e-05, 0.0001030888, 7.14773e-05, 6.128722e-05, 0.00021331363, 6.934586e-05]"
1162,per:origin,"[0.00033483928, 0.0002097418, 0.00011962404, 0.0020471371, 0.00020528371, 0.1687725, 0.0003427798, 0.0007060912, 0.00039204065, 0.0006785441, 0.03246343, 0.0029698533, 0.0018593944, 0.0038847837, 0.77432305, 0.0008497874, 0.00041105572, 0.00032013052, 0.00024786132, 0.00018080873, 0.00056625315, 0.0003063669, 0.00041793688, 0.0003204433, 0.00019626602, 0.0050027966, 0.0008514487, 0.000401926, 0.00061782147]"
1163,per:employee_of,"[0.0017559222, 0.0018801538, 0.005509704, 0.1336234, 0.0008950874, 0.63375735, 0.00082620524, 0.06448998, 0.012532514, 0.0021693336, 0.014180411, 0.0067040776, 0.0023456088, 0.0060888757, 0.023107164, 0.003421183, 0.0018618823, 0.003894733, 0.002818314, 0.0010464631, 0.005210317, 0.007724828, 0.005805261, 0.027655654, 0.0072923247, 0.0029898426, 0.004955965, 0.0015987854, 0.013858687]"
1164,per:colleagues,"[0.0014793706, 0.0007380854, 0.00085285614, 0.028519874, 0.00071258796, 0.016202595, 0.00084456796, 0.010283922, 0.001699423, 0.08531108, 0.012302234, 0.106171355, 0.13136044, 0.2891679, 0.017298179, 0.024394343, 0.17641988, 0.0012050712, 0.0011047563, 0.00029589274, 0.05064396, 0.0018483124, 0.001424087, 0.0033419626, 0.0009357649, 0.006982274, 0.02018416, 0.0025812078, 0.0056938985]"
1165,org:top_members/employees,"[0.97779113, 0.0011777624, 0.0009235339, 0.00024727016, 0.004801315, 8.2530554e-05, 0.00015384895, 6.35881e-05, 0.00045562253, 8.606999e-05, 0.00010101984, 3.3475866e-05, 4.5756085e-05, 7.936886e-05, 6.4905624e-05, 9.0465204e-05, 5.5138502e-05, 7.859754e-05, 0.00040901607, 0.012236664, 6.7031375e-05, 0.00016905254, 0.000104175684, 8.440524e-05, 0.00011770117, 3.298907e-05, 5.4923534e-05, 0.0003487414, 4.3960245e-05]"
1166,org:members,"[0.002714536, 0.9330556, 0.05022886, 0.00012389844, 0.002374607, 0.00021840622, 0.0005289901, 0.00053273246, 0.00071281224, 0.00016112131, 7.898569e-05, 0.00012067429, 0.00018745234, 9.5741285e-05, 7.2623065e-05, 0.00021947526, 0.00013514879, 0.00025175253, 0.002007446, 0.0024072952, 0.00011985217, 0.00036674517, 0.00048996805, 0.00019606506, 0.00019625662, 0.00012984445, 0.00027114814, 0.0016545082, 0.00034739694]"
1167,per:employee_of,"[9.362589e-05, 6.9107075e-05, 5.022763e-05, 0.0005334462, 4.5332592e-05, 0.996082, 1.6282656e-05, 0.000831885, 2.9686322e-05, 3.0568906e-05, 0.00013259088, 0.00016699791, 2.4586803e-05, 0.00013563581, 0.0007799588, 3.3869754e-05, 2.9283217e-05, 3.086889e-05, 5.3050953e-05, 8.6880966e-05, 4.3066982e-05, 2.9570585e-05, 0.00026291708, 4.981243e-05, 4.6159028e-05, 6.4603875e-05, 4.9618226e-05, 8.22472e-05, 0.00011619972]"
1168,org:top_members/employees,"[0.99817705, 9.8403514e-05, 7.395317e-05, 3.0454234e-05, 5.6871693e-05, 2.1828517e-05, 8.029501e-05, 1.4900299e-05, 5.5176635e-05, 2.7405844e-05, 4.6194047e-05, 1.2054851e-05, 1.9982128e-05, 0.000110045396, 2.7566897e-05, 2.0818747e-05, 1.29709115e-05, 1.2757353e-05, 8.388179e-05, 6.971043e-05, 1.7591166e-05, 4.286355e-05, 2.9017096e-05, 1.8043536e-05, 1.7973192e-05, 1.0240815e-05, 2.5470325e-05, 0.00076498615, 2.142723e-05]"
1169,org:product,"[0.0022015274, 0.0036579499, 0.5213578, 0.02850805, 0.001244023, 0.010446639, 0.00057234307, 0.37551993, 0.0011260785, 0.00037243075, 0.0017475142, 0.0048121014, 0.0008158503, 0.002321306, 0.0046029626, 0.0010692778, 0.0013203815, 0.0011338027, 0.0069014356, 0.001159557, 0.0013333391, 0.0010882397, 0.0014255831, 0.004396469, 0.0016789276, 0.0029185088, 0.0033855808, 0.0023435135, 0.010538859]"
1170,org:top_members/employees,"[0.5532523, 0.010945873, 0.20115894, 0.008650447, 0.024166193, 0.0003673028, 0.0022107973, 0.0011116588, 0.0033706515, 0.0007730372, 0.0005508486, 0.000257171, 0.00049667916, 0.0005655661, 0.00039560065, 0.0011209246, 0.00081251294, 0.0017751248, 0.005712015, 0.16037789, 0.00087425666, 0.0023302264, 0.001280136, 0.0006421233, 0.0012602895, 0.00044478578, 0.00045577844, 0.013999985, 0.00064087036]"
1171,org:top_members/employees,"[0.9945903, 0.00020217012, 0.0007132641, 9.150421e-05, 0.00013681185, 7.0416114e-05, 4.063449e-05, 7.1455186e-05, 9.337734e-05, 8.556243e-05, 5.2379935e-05, 5.6525703e-05, 3.888747e-05, 0.00028664104, 3.0226498e-05, 8.030001e-05, 0.00013553193, 2.377143e-05, 0.00010660772, 7.3274816e-05, 2.4478162e-05, 0.00012061266, 6.8953064e-05, 4.7902526e-05, 3.984855e-05, 2.498534e-05, 5.6140616e-05, 0.002583657, 5.375316e-05]"
1172,org:number_of_employees/members,"[0.057720017, 0.0555088, 0.08332858, 0.028489891, 0.031782772, 0.0029019115, 0.0015262159, 0.0030382087, 0.6605706, 0.0026629437, 0.0013788213, 0.0010418057, 0.0014046438, 0.0010266562, 0.0020248718, 0.0030396925, 0.001583917, 0.0030575553, 0.0065747774, 0.021780057, 0.0012566576, 0.012193665, 0.0031917985, 0.0030725214, 0.0024281922, 0.00091759657, 0.002123084, 0.0024424614, 0.001931203]"
1173,per:employee_of,"[0.0023704616, 0.0009230881, 0.006342135, 0.18743761, 0.00067271275, 0.48239267, 0.00037332572, 0.21913676, 0.0011760447, 0.0011287844, 0.0051813573, 0.01162517, 0.0016568701, 0.014160241, 0.028023832, 0.0017568528, 0.0018765633, 0.0007133071, 0.0014192736, 0.0009980962, 0.0026788807, 0.0011818011, 0.0014888393, 0.010543571, 0.0010951242, 0.0016584889, 0.00424338, 0.0013496593, 0.0063949986]"
1174,org:member_of,"[0.0032290777, 0.010162261, 0.009073878, 0.00010709346, 0.006743134, 8.316047e-05, 0.0014726159, 9.4141185e-05, 0.00029728698, 0.00016651879, 6.767505e-05, 9.313531e-05, 0.00020076193, 0.00031170624, 5.7659858e-05, 0.000382097, 0.00022157312, 0.0001871307, 0.0009728645, 0.96431243, 0.000163298, 0.00019231816, 0.000108355845, 0.00025929834, 0.00021559656, 6.13786e-05, 0.00013445652, 0.0005546599, 7.454457e-05]"
1175,per:origin,"[0.00056296936, 0.0005480518, 0.0001230055, 0.001243981, 0.00021778715, 0.08070512, 0.00097129995, 0.00032534474, 0.0005920069, 0.00047060827, 0.17558895, 0.0005951951, 0.00075239723, 0.004239787, 0.71651256, 0.0007943988, 0.0005992778, 0.0003604757, 0.00027370034, 0.00032344402, 0.00022100087, 0.00032885853, 0.0006739507, 0.000589411, 0.00026142184, 0.00822846, 0.0024454277, 0.0008426449, 0.0006084179]"
1176,org:dissolved,"[0.001699138, 0.0024505977, 0.0014665376, 0.00021101703, 0.0007252801, 0.0001775207, 0.0019150621, 0.00042772555, 0.000898997, 0.0010903705, 0.00021920881, 0.00020552582, 0.00085365045, 0.00029182594, 0.00012260527, 0.00036247462, 0.00064319035, 0.07527414, 0.0014704814, 0.001424196, 0.0005603162, 0.9028096, 0.0010259859, 0.0016348431, 0.00031004095, 0.00033295038, 0.00044044197, 0.0006613431, 0.0002949777]"
1177,per:colleagues,"[0.00020975298, 6.666162e-05, 5.651975e-05, 0.00017885909, 8.1000355e-05, 0.000110498324, 3.13966e-05, 0.00013508824, 3.9844355e-05, 0.00029105326, 0.000108255335, 0.00042008187, 0.0005436263, 0.99060845, 0.000104515595, 0.0009863047, 0.0046234066, 9.098225e-05, 8.2155486e-05, 6.784376e-05, 0.0002878029, 0.000116424904, 6.830913e-05, 0.00017653272, 6.575643e-05, 6.999735e-05, 0.00016288784, 0.00013426623, 8.175532e-05]"
1178,org:member_of,"[0.06711862, 0.053199008, 0.051261008, 0.00070662913, 0.038542986, 0.0009117709, 0.15037051, 0.0011996713, 0.0036853654, 0.0009858594, 0.0010092384, 0.0006677176, 0.0008424272, 0.0016469778, 0.0011810721, 0.0013422566, 0.00064907287, 0.0017895245, 0.06965615, 0.54044837, 0.00096868124, 0.0032085278, 0.0010838128, 0.00065161334, 0.0010141784, 0.00066837, 0.0005716872, 0.0039017682, 0.0007170563]"
1179,per:title,"[0.00065878365, 3.267104e-05, 7.413034e-05, 0.9903611, 4.426525e-05, 0.0017339695, 3.2195945e-05, 0.00058194256, 3.767765e-05, 9.1226415e-05, 0.00018222441, 0.00046238196, 7.449319e-05, 0.0028925315, 0.00085921586, 0.00016478688, 0.00035975192, 3.9102113e-05, 4.6571146e-05, 3.0631712e-05, 0.00044401747, 6.6514935e-05, 5.185249e-05, 8.928737e-05, 7.822082e-05, 7.449319e-05, 9.734738e-05, 0.000249802, 8.885246e-05]"
1180,org:place_of_headquarters,"[0.0028540771, 0.007526838, 0.0010998076, 9.192352e-05, 0.001959662, 0.000112957496, 0.609724, 0.00016371145, 0.0006149812, 0.00029687767, 0.00036055918, 9.737544e-05, 0.0002338198, 0.00024124201, 0.00021414644, 0.0002455201, 0.00016808546, 0.00023819873, 0.001593972, 0.36981627, 0.00023109572, 0.0005666164, 0.00019083814, 0.00026585968, 0.00019233492, 0.00015945124, 0.00022464282, 0.00042484258, 9.0410045e-05]"
1181,per:colleagues,"[0.041189495, 0.0003745567, 0.0001637916, 0.0013508078, 0.00012893869, 0.0054028863, 7.513586e-05, 0.00021279165, 0.00023302223, 0.0010198922, 0.00050574687, 0.0025923331, 0.00066712376, 0.9338138, 0.0003602077, 0.0010610381, 0.0058992426, 0.0002269584, 0.00032162925, 0.00013173884, 0.0007557484, 0.00028273024, 0.0002096973, 0.0006250097, 0.0003144857, 0.00020186097, 0.00044263055, 0.0011236931, 0.0003129538]"
1182,per:employee_of,"[5.6356934e-05, 1.9413237e-05, 2.1165679e-05, 0.00020993847, 1.5297264e-05, 0.9981027, 9.600868e-06, 0.00017834656, 3.123506e-05, 1.572132e-05, 7.753432e-05, 0.00013808497, 1.781459e-05, 0.000102716294, 0.00051054894, 3.0200235e-05, 2.0166868e-05, 1.876091e-05, 2.5369134e-05, 3.6065616e-05, 2.6470048e-05, 2.132127e-05, 9.104604e-05, 3.408793e-05, 3.604801e-05, 3.839165e-05, 2.7443972e-05, 4.8697755e-05, 3.947517e-05]"
1183,org:top_members/employees,"[0.97816885, 0.00064940384, 0.009330966, 0.0029591469, 0.0011089968, 5.3514945e-05, 0.00021279561, 0.00020196331, 0.00048083192, 0.0001444777, 8.112382e-05, 5.860273e-05, 9.57741e-05, 0.00012154366, 7.680649e-05, 0.00014804838, 0.0001320633, 9.428926e-05, 0.00024769237, 0.0013195409, 8.216028e-05, 0.0004167353, 0.00022508645, 0.00015439763, 0.00017684497, 5.156544e-05, 0.00010980554, 0.003017511, 7.947709e-05]"
1184,per:product,"[0.001957439, 0.007269217, 0.03713307, 0.12710033, 0.0005502371, 0.11870215, 0.00045571727, 0.64295226, 0.0009535138, 0.0009953781, 0.0031710372, 0.005205232, 0.0017064749, 0.0039238427, 0.008897738, 0.0016596352, 0.0019252105, 0.0014993554, 0.0013591927, 0.00026272068, 0.001784881, 0.0014646229, 0.0035621393, 0.002003858, 0.0009107382, 0.0015545221, 0.0030202898, 0.0047661057, 0.01325314]"
1185,per:spouse,"[0.00034450062, 0.0005176619, 0.001507075, 0.007948732, 0.00022242633, 0.0065832986, 0.0005537455, 0.1004964, 0.00047596204, 0.0019222912, 0.0018988525, 0.0013096891, 0.001499185, 0.0021519444, 0.0025269582, 0.0013473101, 0.85136473, 0.00062502956, 0.0005591797, 0.0002932317, 0.0028809495, 0.0013944972, 0.0007166, 0.0024242261, 0.0007631893, 0.000862698, 0.002863419, 0.0007951427, 0.0031509986]"
1186,org:top_members/employees,"[0.9957058, 0.00047381475, 0.00024164666, 0.0014035414, 7.298187e-05, 9.808802e-05, 4.8640148e-05, 4.7212758e-05, 0.00025723153, 6.0179987e-05, 6.2607854e-05, 2.1207843e-05, 4.1848612e-05, 0.000113895265, 5.5008964e-05, 6.5869266e-05, 6.412386e-05, 3.6323218e-05, 0.00011438292, 0.00023547334, 4.1240062e-05, 0.00013096469, 7.607463e-05, 4.986661e-05, 6.4689935e-05, 2.5807374e-05, 3.8103593e-05, 0.0003240616, 2.9472945e-05]"
1187,org:product,"[0.000257568, 0.003245735, 0.99227285, 8.725948e-05, 0.0009155016, 3.0901363e-05, 0.0001312481, 0.00045787718, 0.00017413034, 7.968376e-05, 4.9139708e-05, 7.0527e-05, 9.122416e-05, 4.75349e-05, 2.6431335e-05, 9.077982e-05, 0.00013910024, 0.00013822007, 0.00021257394, 0.00029375716, 5.412776e-05, 0.00019035969, 7.9334364e-05, 0.00012120696, 0.000117248586, 8.63693e-05, 0.00013607716, 0.00024848813, 0.0001546858]"
1188,per:title,"[0.00012984143, 1.814764e-05, 4.0124916e-05, 0.99709666, 3.5065994e-05, 0.0006626167, 1.5875094e-05, 0.00015570364, 1.6981665e-05, 2.3553695e-05, 6.2428015e-05, 7.9102065e-05, 1.8577999e-05, 0.00080083095, 0.00024210241, 5.296257e-05, 7.6827906e-05, 2.2873654e-05, 2.8943257e-05, 3.002284e-05, 9.665499e-05, 3.281303e-05, 2.2629256e-05, 3.455608e-05, 4.5868863e-05, 3.0824987e-05, 3.5514007e-05, 5.6117446e-05, 3.568784e-05]"
1189,per:employee_of,"[0.0020748319, 0.0005858049, 0.00024479677, 0.0022832118, 0.00013705059, 0.61810446, 0.00048993656, 0.0006124213, 0.00073207816, 0.0010619217, 0.33214235, 0.0013667006, 0.0005064771, 0.0038106136, 0.020063918, 0.00079582824, 0.0005792629, 0.00024986884, 0.00030169383, 0.0002757705, 0.00021102799, 0.00029528126, 0.000965947, 0.0005425752, 0.00030495218, 0.00666827, 0.002964812, 0.00067195675, 0.00095620967]"
1190,org:top_members/employees,"[0.9995301, 2.7752927e-05, 1.8737353e-05, 2.6683214e-05, 1.5832456e-05, 1.8625611e-05, 7.020466e-06, 1.0360388e-05, 1.6954673e-05, 1.211252e-05, 1.6235635e-05, 6.9386747e-06, 1.1884046e-05, 3.4733566e-05, 1.3515793e-05, 9.539777e-06, 7.801362e-06, 9.138547e-06, 3.011816e-05, 1.6259435e-05, 8.966168e-06, 2.7080263e-05, 1.8200813e-05, 1.2706216e-05, 1.0595725e-05, 5.4728866e-06, 9.341568e-06, 5.8381185e-05, 8.9617915e-06]"
1191,org:dissolved,"[0.019121554, 0.02583157, 0.17481124, 0.004855979, 0.0071556764, 0.0013464827, 0.0077088485, 0.004231326, 0.00795841, 0.0037652573, 0.001369023, 0.0007501627, 0.0024524934, 0.0014083484, 0.0007158103, 0.0026030284, 0.0021962551, 0.027985191, 0.009702168, 0.13964413, 0.0019419775, 0.5311449, 0.0044419765, 0.0061727217, 0.0020114644, 0.0013878687, 0.001885909, 0.003952705, 0.0014473893]"
1192,per:alternate_names,"[0.0016420744, 0.0006946193, 0.006384483, 0.2451376, 0.0010906573, 0.140496, 0.0006654046, 0.108779155, 0.0009522177, 0.0044461507, 0.0021892476, 0.2911081, 0.0041496474, 0.133279, 0.012062494, 0.021108404, 0.0029301743, 0.0007817446, 0.00089627464, 0.00050670776, 0.007818612, 0.0013284944, 0.000752531, 0.0015112732, 0.0013259022, 0.0016975115, 0.0017981901, 0.0016245294, 0.002842797]"
1193,org:dissolved,"[0.0018240182, 0.0020719357, 0.00097585, 0.00018697318, 0.0005628515, 0.00024818347, 0.0020368276, 0.00045469962, 0.0014323876, 0.0005804349, 0.00018104372, 0.0001864262, 0.0004952617, 0.00027098376, 0.00015961457, 0.00038252177, 0.0006619072, 0.21698983, 0.0018994594, 0.0020388174, 0.0004677609, 0.7603332, 0.001123745, 0.0019312565, 0.00096495205, 0.00038140273, 0.0003667914, 0.00042114485, 0.00036966818]"
1194,org:top_members/employees,"[0.99751055, 9.143741e-05, 8.7165026e-05, 2.724084e-05, 5.36877e-05, 3.1708114e-05, 5.4699838e-05, 3.5303943e-05, 0.00024125863, 4.051571e-05, 3.453668e-05, 1.3757879e-05, 1.9344963e-05, 1.8441075e-05, 2.8870569e-05, 3.4167664e-05, 1.8261862e-05, 5.401639e-05, 0.00014051894, 6.5870954e-05, 2.2572423e-05, 0.00012001629, 6.1406914e-05, 2.7968656e-05, 3.0508292e-05, 2.1920716e-05, 3.0657622e-05, 0.0010408403, 4.279312e-05]"
1195,per:siblings,"[0.0007786186, 0.0007285929, 0.0009756534, 0.0013578715, 0.0005940797, 0.0009323397, 0.00036923293, 0.0015590896, 0.0009809078, 0.07981, 0.0008626944, 0.008257272, 0.026576824, 0.3162718, 0.0005181656, 0.4956256, 0.04398927, 0.00060049584, 0.00089138397, 0.0006256377, 0.009015857, 0.0011017877, 0.0006993137, 0.0016969268, 0.0005166497, 0.00060166983, 0.0017653864, 0.0015724689, 0.0007243363]"
1196,per:date_of_death,"[3.2659194e-05, 4.4596258e-05, 6.820069e-05, 7.716838e-05, 6.182514e-05, 3.5555233e-05, 3.4663834e-05, 0.00012899631, 8.525093e-05, 0.00029944978, 5.501527e-05, 8.938585e-05, 0.0004780523, 8.3073035e-05, 8.024242e-05, 0.000121462195, 0.00013730013, 0.000118417, 6.0040125e-05, 3.5278543e-05, 0.0006162338, 0.0007411454, 6.571618e-05, 0.994848, 0.001058536, 6.57804e-05, 0.0003530104, 7.320439e-05, 5.1707306e-05]"
1197,per:product,"[0.00029282973, 0.00057952484, 0.03991991, 0.00475845, 0.00020522822, 0.0034073594, 0.00018631577, 0.935585, 0.00019506665, 0.00031569818, 0.0004359557, 0.0029031069, 0.0002863258, 0.00046816916, 0.001150274, 0.00035030025, 0.00039927484, 0.00025741386, 0.000497877, 0.00011924188, 0.0004995817, 0.0003533926, 0.00034035253, 0.001029841, 0.00039986018, 0.0005379393, 0.0009042391, 0.0008674249, 0.0027539795]"
1198,per:origin,"[0.00053378724, 0.00018746845, 0.00010132936, 0.0011551321, 0.00019228934, 0.022009635, 0.0004789513, 0.00030518413, 0.0004337541, 0.00071339577, 0.3298083, 0.0008590109, 0.0004464317, 0.0007119169, 0.5948774, 0.00042081968, 0.000358018, 0.00029811455, 0.00031517935, 0.00039648334, 0.00023262577, 0.0002886605, 0.00043736957, 0.0005922929, 0.00035436568, 0.03993222, 0.0023197986, 0.00066317467, 0.0005768799]"
1199,per:title,"[0.00027594191, 5.5170178e-05, 0.00010696823, 0.96130544, 5.614854e-05, 0.0015444972, 5.6258308e-05, 0.00057798246, 5.7480058e-05, 7.941444e-05, 0.0002328713, 0.00043426498, 0.00011171923, 0.030541101, 0.0005760103, 0.00040477948, 0.002066206, 0.00010117663, 7.562994e-05, 0.00011106653, 0.00026820507, 0.00012091533, 0.00010561882, 0.00011828748, 0.00012727626, 7.4748816e-05, 0.00014074447, 0.0001435905, 0.00013048554]"
1200,per:spouse,"[0.0059213643, 0.0016382929, 0.0010786239, 0.1988365, 0.0008752039, 0.042005286, 0.0016350963, 0.02064238, 0.0030847397, 0.029844437, 0.004599195, 0.002493224, 0.053778067, 0.15914674, 0.018359711, 0.08288739, 0.21583499, 0.0034648806, 0.002517691, 0.00084993517, 0.1141822, 0.004284829, 0.0023930315, 0.0052742907, 0.0019493245, 0.0018819843, 0.0064409324, 0.007047262, 0.0070524253]"
1201,per:date_of_death,"[0.0010312761, 0.0017186502, 0.0013742477, 0.015943933, 0.00039992886, 0.020253671, 0.0008890157, 0.0028432768, 0.009005083, 0.007931452, 0.011239887, 0.0006658419, 0.0020842524, 0.0069348454, 0.013256764, 0.003852879, 0.003915823, 0.008757909, 0.001596492, 0.0007206502, 0.0037415249, 0.02646741, 0.002488441, 0.81617206, 0.013321654, 0.003863594, 0.01464527, 0.0009154463, 0.003968758]"
1202,org:top_members/employees,"[0.93217266, 0.008402537, 0.0071940925, 0.00016591643, 0.007096405, 0.0002103534, 0.0015845824, 0.0003130146, 0.0054356917, 0.0030342946, 0.00033878017, 0.0002161846, 0.0005026442, 0.00013930693, 0.00021262524, 0.0004427165, 0.00037793658, 0.0004371316, 0.0014055767, 0.0009198889, 0.00036416863, 0.002015363, 0.0007052171, 0.00026539277, 0.000270363, 0.0002666918, 0.00045365805, 0.02469643, 0.00036027763]"
1203,per:date_of_birth,"[1.7433176e-05, 2.1183007e-05, 2.9774534e-05, 1.9938498e-05, 3.6434347e-05, 1.2904729e-05, 1.7348262e-05, 1.6497344e-05, 3.0052046e-05, 2.7493277e-05, 1.8225262e-05, 2.5846468e-05, 9.478254e-06, 5.5448377e-06, 5.011314e-05, 1.7837881e-05, 1.2507692e-05, 0.00017367804, 2.3327546e-05, 4.7238125e-05, 5.525393e-05, 2.292667e-05, 4.8122794e-05, 0.00010431734, 0.99891984, 0.00017762314, 1.3314369e-05, 1.8404115e-05, 2.7526858e-05]"
1204,org:number_of_employees/members,"[0.01552681, 0.0681738, 0.114169635, 0.001644524, 0.014248202, 0.0014190534, 0.02337689, 0.0041141952, 0.3969376, 0.0015954847, 0.0023407664, 0.0016413153, 0.0012304893, 0.00073475874, 0.0008581815, 0.0029460308, 0.0024905165, 0.013424219, 0.008341393, 0.29268342, 0.0016950706, 0.012922558, 0.0023499278, 0.0026382273, 0.0030291767, 0.0012895417, 0.0016285423, 0.003855504, 0.0026942054]"
1205,per:siblings,"[0.00033120543, 0.0002350893, 0.00023371587, 0.00028288036, 0.00018560808, 0.00041118672, 0.0002128007, 0.0002608562, 0.00037202082, 0.00751615, 0.0005152403, 0.001911548, 0.012440535, 0.010435139, 0.00045027919, 0.9559992, 0.0016729902, 0.00012869258, 0.0002876158, 0.000380843, 0.003312549, 0.00039543444, 0.00024757744, 0.00046684657, 0.00020029859, 0.00020127899, 0.00042361824, 0.000320702, 0.00016817491]"
1206,per:colleagues,"[0.00082627684, 0.00031511593, 0.00023762984, 0.00033396832, 0.00025320277, 0.00035952244, 0.00021259437, 0.00024637306, 0.00040978636, 0.0038276683, 0.00060047203, 0.0007179694, 0.012247742, 0.90159893, 0.00043008197, 0.041514583, 0.028421292, 0.0004156303, 0.00038420755, 0.0004693638, 0.0027704604, 0.00062928925, 0.0004099865, 0.00050676044, 0.0002269695, 0.0002743127, 0.0006172683, 0.00049550494, 0.00024709592]"
